,x,y,z
6188,16.87988,10.178254,-18.373438
6189,15.690232,-10.930478,3.0317707
6190,12.23486,-12.070181,10.271333
6191,13.631214,-28.801785,0.06651353
6192,-10.764953,-4.631652,-2.7676651
6193,-28.47357,-16.743082,3.1898038
6194,11.72609,-18.410532,23.340082
6195,18.331747,-17.801512,19.460226
6196,25.34502,-14.402274,8.526756
6197,-0.40329868,-24.769377,-23.376125
6198,15.884063,2.983625,33.283894
6199,2.7283938,16.659033,22.522638
6200,-5.3157086,-16.315907,-0.49177483
6201,-0.6069358,-24.727203,-23.43282
6202,-6.789956,3.314418,33.28117
6203,17.092052,6.311815,-4.4548016
6204,-27.897684,-8.673988,-17.2884
6205,-32.206585,12.755869,2.230271
6206,9.553078,17.616026,23.461369
6207,-7.625409,7.8779435,-27.57669
6208,8.19586,1.4664737,-15.912551
6209,15.089206,-18.556654,-16.430676
6210,-4.5951457,-12.708014,11.78096
6211,6.2530317,11.468523,27.413626
6212,-13.054952,1.7238477,11.77055
6213,9.378699,20.468447,-22.562864
6214,-14.600248,-5.3061056,16.46546
6215,4.55598,-26.909615,-17.62337
6216,-10.129925,7.6297836,14.68762
6217,15.23605,2.7457216,-13.789816
6218,9.407957,23.083752,6.30498
6219,11.1562,-11.544089,21.841301
6220,-20.90471,3.213092,-19.000507
6221,-6.805682,-4.5037804,-11.559647
6222,15.543063,-11.469857,11.274958
6223,26.522257,-26.767635,-2.2408948
6224,-17.989912,0.5866696,-26.690027
6225,21.804274,13.461989,-24.508072
6226,-4.286898,8.981259,-20.767952
6227,10.053586,-5.427172,17.547474
6228,6.4003434,-20.36597,-0.56280535
6229,-8.697618,8.544334,-13.577765
6230,-21.334,24.187872,-29.483644
6231,-20.684305,26.575794,-28.11788
6232,-1.4087807,7.842124,-18.844936
6233,-3.0960329,14.46491,-9.695747
6234,-11.033856,1.1763798,-4.451246
6235,17.782501,-29.723934,-5.9040623
6236,-15.504418,-17.352064,25.658726
6237,10.204061,-16.863752,20.583693
6238,10.294423,-7.492632,18.168509
6239,-16.00318,-20.887142,29.110392
6240,-1.078222,-2.7000282,-11.745646
6241,-13.098796,-21.752678,24.727335
6242,-3.8986435,12.864758,-12.899318
6243,-4.2437787,-6.2149673,-6.608959
6244,4.208165,-7.6249437,-9.953952
6245,20.35195,-27.39035,7.9385204
6246,-13.263218,-17.906925,27.415224
6247,5.365175,5.5337734,-21.89306
6248,11.914046,12.12252,35.723423
6249,13.798293,-11.306641,-31.241756
6250,-4.962346,5.032284,-4.5238304
6251,-13.615474,-14.665717,18.726274
6252,-0.8949169,-10.168692,0.111687616
6253,12.960981,-28.102047,-14.027069
6254,6.601307,10.069232,-29.621902
6255,23.242859,0.48419502,-11.446071
6256,-0.9130763,9.512366,-5.4112935
6257,4.1951804,-6.607027,-9.310406
6258,14.888873,-11.497937,-11.222041
6259,7.4261737,-13.287176,19.019411
6260,-26.684618,-2.919168,-26.412521
6261,15.536274,23.192574,24.941462
6262,-23.376871,-10.240041,-19.534286
6263,16.71253,-22.973242,21.823685
6264,9.780667,-2.9461892,2.2195213
6265,10.93197,-28.676744,-2.403822
6266,7.331543,-23.139627,-14.089814
6267,15.040793,-27.315012,-0.9970525
6268,5.3724146,-19.801685,19.224432
6269,2.2374244,20.357767,13.344188
6270,-16.497095,-16.037018,-0.30415732
6271,-23.097765,-1.4688102,-29.040876
6272,-24.650826,9.792668,-16.640268
6273,2.746938,2.2463832,-22.883286
6274,0.90839845,-0.4138423,9.124958
6275,2.7996469,-15.737489,-20.015184
6276,5.1564775,-29.070942,16.669022
6277,22.006474,0.48465714,18.289953
6278,-3.0838046,15.109366,-9.623043
6279,-21.582747,-7.2914934,4.4572415
6280,-25.978045,31.911205,1.3417865
6281,-21.733677,-29.845686,4.5022206
6282,19.803402,-21.291039,-18.136536
6283,23.022455,6.3325605,26.722116
6284,36.947666,-4.684441,-3.0641766
6285,-5.280423,5.523428,8.709742
6286,10.472468,-28.455288,12.850246
6287,-12.812305,-8.2283125,-13.768283
6288,17.482384,-3.0175767,2.3811443
6289,1.6844014,11.537246,9.7354145
6290,2.5864925,14.177028,6.33221
6291,-23.014048,-4.7708793,9.362814
6292,18.397625,-14.917159,-10.940077
6293,20.479267,-1.374088,-5.791444
6294,20.212046,6.4036684,-0.88822114
6295,-11.896676,-16.82834,-8.805877
6296,22.21879,-15.617197,7.871546
6297,8.811299,11.708122,-22.721634
6298,-11.810399,11.264979,-23.394659
6299,12.648728,-11.98017,-30.071922
6300,16.313532,-17.966763,25.622816
6301,-2.6985028,-1.9962077,0.3952968
6302,9.850223,18.292593,20.305359
6303,8.870916,-19.520927,-7.9314165
6304,-1.1577524,-22.184376,-6.609528
6305,25.44568,9.63639,3.674323
6306,-7.5581474,22.922148,-38.982487
6307,-9.802101,-36.740707,0.040795453
6308,15.934077,-25.067799,-0.39300773
6309,26.300488,-0.52899253,20.385172
6310,15.38984,21.43058,33.966034
6311,0.38977027,-21.28537,-5.970398
6312,-20.46166,3.905481,-25.30347
6313,-7.825887,-32.941086,10.049837
6314,-14.603733,-11.163356,20.319359
6315,-9.907613,27.59663,0.59447813
6316,17.76605,9.775852,32.7172
6317,-20.376686,23.639797,-28.360498
6318,36.55666,-13.58993,-2.933461
6319,25.330198,-14.311446,8.705948
6320,11.973754,0.41613087,11.5239725
6321,-21.827433,8.879939,-11.974126
6322,16.299534,18.505129,-19.132362
6323,8.670952,17.037033,28.203224
6324,-13.080461,28.582657,9.959606
6325,-22.84836,7.353797,0.1798734
6326,5.0307794,22.460175,29.437418
6327,-14.27063,-17.077011,26.209555
6328,8.683792,13.215358,13.417809
6329,13.163581,11.622718,-26.283
6330,14.864001,16.02615,-24.221912
6331,-18.714924,-16.096127,20.399958
6332,-15.460658,3.7546086,20.687176
6333,27.04824,2.5380788,-7.355166
6334,5.1131015,0.64144844,-12.892925
6335,14.05283,6.7927346,0.8993208
6336,3.3939872,20.24644,-14.984604
6337,-2.860441,11.881083,-12.826289
6338,-18.992495,-18.009502,22.230986
6339,12.827498,-4.2739544,25.397419
6340,-5.087373,-6.311458,-10.373617
6341,-11.790761,-27.408888,24.142786
6342,9.879724,0.6051321,-21.366697
6343,14.882908,-13.340628,-29.208752
6344,13.275701,-2.8311293,20.350628
6345,-21.768866,24.37822,-22.891699
6346,-15.042133,-31.825172,8.392466
6347,19.073805,-4.7675714,11.954309
6348,-18.77422,18.948767,-28.655293
6349,-6.6816998,22.670626,-15.611674
6350,-6.490933,-1.5495902,-7.013532
6351,-26.691607,4.1410894,-26.03156
6352,16.009323,-9.942279,-28.47772
6353,-11.162181,24.509945,-35.041496
6354,2.389152,0.033985857,19.670252
6355,-22.169865,-16.311314,-5.41057
6356,16.675383,10.488858,15.878927
6357,-17.400078,-8.163312,1.5313873
6358,4.9548078,0.7434863,15.40425
6359,3.0420756,-13.435953,21.282633
6360,6.5702972,-11.711127,8.858673
6361,0.02177047,-28.74795,13.977152
6362,14.52513,21.599062,-14.199906
6363,-15.505146,-22.304815,30.093931
6364,-8.06183,11.528663,10.676876
6365,-13.734801,-14.671363,1.7182311
6366,-6.158957,7.356847,16.06401
6367,-9.00399,0.9804593,2.9447126
6368,18.580183,-19.863066,-18.690886
6369,-27.681454,12.865461,-7.148985
6370,-14.490359,2.6202512,14.1896925
6371,17.27317,-18.240456,-8.483554
6372,-16.12235,0.80379206,14.122523
6373,18.415997,14.838847,-12.053117
6374,9.503574,26.340395,6.1723366
6375,4.4435277,-30.221764,21.830736
6376,-13.268573,-9.209122,-1.9181441
6377,-16.316729,25.287027,7.3270864
6378,-28.692259,-10.120496,-16.46027
6379,19.685354,4.219048,-24.43831
6380,3.7397246,-20.647902,-16.120806
6381,-3.0341756,6.1879888,-21.038506
6382,7.309986,19.94225,-8.492539
6383,-15.4010725,-2.2790358,-5.815985
6384,-16.017736,-18.502491,29.308002
6385,-17.346308,-31.258623,2.8538208
6386,17.758432,17.298838,29.718605
6387,-20.485435,-12.894223,0.8305756
6388,-14.667224,3.1005852,18.627243
6389,-4.925448,1.1764412,34.68165
6390,-5.1864133,35.05367,3.5615659
6391,10.608727,22.941721,-16.378529
6392,-4.4750385,10.1087,12.38857
6393,-13.412234,13.546664,-4.76979
6394,7.8461165,19.217005,-27.27106
6395,24.409943,10.845271,-1.337864
6396,-6.0053782,-24.552628,-17.92687
6397,3.9821408,-11.326698,16.791143
6398,3.3169334,3.2967887,-12.3492985
6399,17.023252,-6.795525,4.0974402
6400,10.693472,-4.703528,-7.157744
6401,12.473024,-30.394138,-3.2880254
6402,-5.3537054,2.54456,10.278424
6403,-6.0742946,-31.979212,5.2132745
6404,-4.9830422,5.321848,38.381275
6405,18.430393,13.787221,14.339721
6406,-4.868638,9.5624485,-16.000372
6407,26.128809,-6.719046,11.5203285
6408,9.944063,-22.717886,-4.058758
6409,7.5080934,3.2241142,12.234789
6410,3.4395118,-16.868803,13.774891
6411,-8.981783,-33.46609,-0.40801674
6412,-9.782597,-17.924402,-10.38572
6413,2.6205606,7.8095813,-15.114856
6414,-16.719753,14.11795,2.3527465
6415,-14.927882,10.527208,-1.2116046
6416,7.211881,-0.60985214,-13.226541
6417,8.179707,-0.5129626,-33.399067
6418,-4.628027,-0.625455,27.177382
6419,-32.076694,-10.995187,-13.753256
6420,-17.739529,-25.26677,7.9494357
6421,13.967911,-0.9793223,22.580973
6422,9.967899,3.842312,-27.676817
6423,18.665442,-24.346006,3.1973484
6424,-7.939398,9.945457,19.660824
6425,-19.118746,-11.188493,-10.425178
6426,-12.611377,7.0203485,23.094208
6427,-12.642983,-15.101847,6.267633
6428,-22.80297,24.231863,-18.593012
6429,-21.736523,28.74905,4.9764047
6430,7.125639,-17.781097,15.958096
6431,12.176071,18.737343,33.283524
6432,-1.0909741,-23.00951,-7.5394344
6433,-21.063318,-11.939006,-1.6236844
6434,-18.019356,-2.3797796,-21.185253
6435,-10.596728,-11.160061,-6.4216094
6436,25.72883,9.942531,3.585369
6437,25.506525,6.8530984,26.407959
6438,-4.4602036,26.000174,8.87012
6439,-9.851314,10.285682,1.2190522
6440,24.872656,-19.535809,-1.8095227
6441,-5.380619,4.6161747,9.462131
6442,12.347618,-1.6373855,-13.563295
6443,-19.820251,-20.701439,25.927057
6444,-8.986229,3.4367247,10.823619
6445,15.658465,-23.252014,20.36238
6446,-0.13652138,-22.668276,-6.1096597
6447,9.359212,11.195369,-27.53945
6448,10.125642,17.692827,35.82181
6449,-0.27724174,27.837181,-1.9890484
6450,21.546856,-19.419659,-17.2337
6451,18.038008,17.183748,-6.1747193
6452,-9.66872,-17.373795,-21.647205
6453,-9.543026,-19.034016,-29.754648
6454,-3.5061977,-6.2633786,11.878486
6455,-7.6678195,19.594805,-37.550182
6456,-20.421436,-13.397918,22.868427
6457,0.48544395,-11.566541,-8.142771
6458,-9.409467,12.166398,-4.77091
6459,-15.514037,-17.289444,-2.4398367
6460,-4.1046357,-7.31815,7.2870865
6461,-3.1982508,11.145887,-3.6717718
6462,-19.424114,19.16144,-2.1377912
6463,-15.595476,16.655327,5.685058
6464,24.342182,10.308833,-1.9989827
6465,12.667878,-26.696928,7.7716236
6466,29.017391,18.793364,8.631824
6467,-25.479733,-11.88616,-9.879156
6468,-1.7493898,5.646896,16.783932
6469,0.35159224,39.77589,-4.375255
6470,6.537188,-18.871069,21.773788
6471,-18.911268,-15.986074,-1.1047137
6472,-8.08705,-34.763428,-1.779004
6473,-19.57821,18.518543,-2.5088274
6474,6.5916624,-20.146477,13.680545
6475,-2.5081382,4.7486887,-9.856617
6476,-35.016666,-0.9277047,-4.6979623
6477,-11.172463,21.49107,-35.64339
6478,16.84086,3.2393441,10.6948805
6479,13.198708,-4.4854426,25.90874
6480,4.2214637,-6.914358,-9.574844
6481,15.187419,18.921152,-12.494709
6482,-8.146702,8.094416,13.506497
6483,8.81413,23.553825,-14.7254305
6484,-2.7746313,29.084253,-0.44329068
6485,5.66641,-1.2964528,-4.6442366
6486,-17.472937,-13.899945,-15.149835
6487,-21.53851,27.688179,-15.165687
6488,7.673447,8.965064,17.355326
6489,-5.9957833,-19.105417,-17.857119
6490,14.3269205,-25.703554,-7.6178136
6491,8.096833,-1.4103321,1.1355927
6492,-25.19992,-16.945879,25.800617
6493,-15.721794,-27.323214,-5.8746967
6494,-2.5969331,4.63531,-7.3010287
6495,-15.32344,2.2711964,17.122278
6496,1.5278587,-1.0389714,-40.52266
6497,-13.812901,-21.12385,20.643616
6498,25.865255,-5.531926,5.01591
6499,-4.5756116,-1.353734,10.201139
6500,-12.576987,48.66207,-2.2971666
6501,15.717225,-29.439938,-0.81413835
6502,11.654708,14.494119,34.80862
6503,6.5616426,-12.222452,23.572948
6504,15.055694,-27.730808,-3.8283474
6505,-10.163061,-16.129969,-5.818358
6506,-4.4274797,-26.494184,25.643387
6507,1.4411349,20.595047,-18.512123
6508,-19.879505,10.622116,1.6994181
6509,4.2563605,-0.017958356,-10.484307
6510,7.953774,-15.956118,22.179012
6511,-8.637107,11.043751,-3.5376015
6512,27.032433,20.993355,-5.224302
6513,9.803421,-29.15514,26.796991
6514,-2.7216198,24.069,-3.9173129
6515,-0.8483839,12.097804,5.575041
6516,-0.48990247,14.448823,-11.346488
6517,11.507457,-7.0609107,-8.259086
6518,-8.891498,6.4249825,13.355199
6519,-3.187215,-17.021038,-6.8465867
6520,2.1211052,13.024648,7.611576
6521,18.20457,1.4407371,2.506937
6522,23.099804,1.9114622,-10.774539
6523,-14.585271,-1.8406309,20.101835
6524,-18.398628,28.069405,-15.24558
6525,19.904562,3.624227,5.1732254
6526,-21.80164,27.782537,6.988447
6527,-5.4032326,-25.941109,11.693824
6528,-27.838411,12.973817,-7.341761
6529,28.917355,-2.8563387,-4.9697204
6530,-0.14158417,4.4014134,-11.362466
6531,7.277021,24.691898,-6.6315165
6532,-20.929987,22.132963,-28.243814
6533,14.538923,-7.6636996,-3.4333632
6534,-23.392893,7.7071047,2.2134695
6535,13.918669,-6.887338,16.79455
6536,16.28945,-35.39878,2.097365
6537,27.746498,19.104343,13.902036
6538,0.6405952,-2.2583468,-15.173301
6539,10.983984,20.702187,-22.9878
6540,6.467701,-9.95294,-3.6664228
6541,12.980576,-35.351887,-0.63886815
6542,0.73891824,28.11908,11.628044
6543,-18.289469,19.791828,-14.418842
6544,14.119492,-25.508028,5.721203
6545,10.566251,-23.804403,20.812119
6546,-1.6700045,-0.90080404,24.109034
6547,-18.822664,-16.15998,20.29407
6548,-1.5148671,-31.343077,6.5384665
6549,-21.958414,11.421003,-8.153518
6550,-6.928607,25.742409,-4.6411815
6551,16.150162,-2.2503557,7.598003
6552,0.30953708,-23.038172,-6.270119
6553,14.311444,22.011757,26.668003
6554,-21.205463,10.949884,-17.982534
6555,30.941927,4.151559,11.9991665
6556,-12.694959,15.966276,16.527561
6557,-11.189513,-16.099833,-1.5921504
6558,-0.084291376,17.052366,-1.5573231
6559,14.923432,-29.939638,1.7820524
6560,28.274212,-2.6488729,-5.965973
6561,34.380943,2.9553103,0.75672024
6562,21.543196,-15.873958,6.947872
6563,24.625345,-5.8775654,-2.804769
6564,7.550388,17.365355,22.226713
6565,2.8443406,-30.419188,14.369093
6566,-11.670737,-23.269447,-18.4598
6567,-6.491823,7.2930813,-26.577074
6568,-14.348169,1.9990282,20.49395
6569,3.5881555,-10.127048,18.331192
6570,-27.626965,-2.597986,-18.797428
6571,-13.3448305,9.224812,16.203007
6572,-3.6288536,-6.9220104,12.927402
6573,-4.92175,5.2224207,8.1117115
6574,-3.820411,6.7907124,-15.101693
6575,-5.4297795,34.915638,3.2561166
6576,16.181154,-2.073983,7.5382204
6577,5.368677,17.368011,13.361739
6578,11.111546,-28.061203,-10.782022
6579,14.785714,13.854516,3.5482175
6580,-3.3759327,42.550606,-8.116059
6581,-4.8345966,9.360208,-11.582913
6582,-0.16320325,-25.267439,-8.164155
6583,12.94892,-15.752848,14.506056
6584,-22.79207,-10.76536,21.387314
6585,-11.226229,-38.721634,0.3380315
6586,13.887656,17.215042,18.360365
6587,7.3610044,0.75683874,-14.2028055
6588,31.947828,-13.305359,-6.138888
6589,-7.599905,24.325998,-2.5202024
6590,-10.143493,-1.9374193,8.477988
6591,-16.832293,26.635794,-29.63678
6592,-23.237286,-12.994014,26.882051
6593,2.7257814,6.7708726,-16.303236
6594,14.520117,-14.555402,-30.222052
6595,6.709292,22.973652,-18.749182
6596,-4.901024,5.3085613,39.123714
6597,5.437921,11.882756,-29.254812
6598,-7.7542086,-28.967161,-3.1293168
6599,-22.257027,-15.078221,1.7512763
6600,-6.7454057,1.9822583,29.798557
6601,16.596521,17.810614,23.17523
6602,-6.696766,0.14610371,28.053577
6603,12.389764,16.717447,-3.393123
6604,7.564208,-13.330113,21.137287
6605,-7.3579626,-21.490282,27.49203
6606,-7.5190806,40.304848,-11.0040245
6607,25.92156,-26.209253,-2.545154
6608,-17.804167,-7.9045553,-13.508945
6609,-23.407095,-9.131869,23.45812
6610,13.034895,-9.006455,1.5943384
6611,3.6322699,24.124308,3.4972327
6612,19.547146,-19.61034,-2.4954944
6613,-17.705477,22.82341,-19.129864
6614,-21.547468,-4.390826,10.462022
6615,-15.43242,-7.818453,-7.8008947
6616,14.93076,-14.450513,-30.032549
6617,-22.18433,26.406866,-15.783574
6618,-4.931331,5.595656,-18.59127
6619,-34.071434,-1.891845,-5.99791
6620,1.1477808,15.628872,-0.22569951
6621,-2.447746,-22.096899,-3.7502341
6622,-8.87259,9.299387,0.013768474
6623,31.448263,21.69822,-1.2022034
6624,-4.9770193,-18.021925,9.627658
6625,-3.6739857,40.01992,-4.811098
6626,35.517025,-9.51257,1.428712
6627,3.8096662,5.8706236,-20.21816
6628,25.570063,1.5251284,-9.742185
6629,1.9666883,31.62452,-5.480185
6630,13.894072,-22.463917,16.977695
6631,9.541509,23.331448,-3.9298651
6632,-1.6290787,15.895633,-9.639933
6633,-32.177647,12.900124,2.1476216
6634,-15.853868,-6.6852126,-23.907158
6635,37.342476,-5.125087,11.994304
6636,-11.432865,-30.203373,-0.34772956
6637,-8.936909,1.3203976,22.268095
6638,0.96553266,-11.743846,11.273149
6639,15.393953,13.375437,35.46843
6640,-0.45871288,29.876783,-4.5064263
6641,5.474922,13.805906,1.3704649
6642,-13.539369,-11.209946,3.074421
6643,12.4867115,17.877007,11.256852
6644,0.6157233,-6.800335,43.36846
6645,1.9397484,34.12245,-6.3257403
6646,8.096492,-4.7112646,-12.263076
6647,23.775745,-15.033245,13.800769
6648,-32.558514,11.983007,2.299311
6649,-20.287464,19.299026,-12.340798
6650,-0.010960699,-16.39226,4.6237454
6651,14.19572,12.33177,3.060591
6652,-2.8524284,-2.7373376,-3.8226476
6653,5.614115,-7.0581098,19.579525
6654,-7.9024186,-14.9721575,20.962036
6655,-17.638594,-17.42997,14.7432785
6656,14.971995,-25.889238,-1.3768572
6657,-6.053863,-16.542141,-2.1641483
6658,-30.52749,-16.709705,3.499303
6659,-6.879956,-25.634686,25.799513
6660,15.504083,-13.814574,-5.63186
6661,22.900284,3.5532033,1.9340532
6662,-14.235159,1.3068641,18.862503
6663,-14.840856,-4.349806,-0.23885138
6664,-10.222703,44.68521,-3.145629
6665,5.991085,16.682667,0.51145226
6666,15.9536295,-22.91249,5.302416
6667,-1.3978958,6.2005854,23.329205
6668,-11.6101,11.705954,-23.034891
6669,17.486065,2.267835,31.285145
6670,22.193926,9.990581,22.49476
6671,11.089999,-13.392865,14.775093
6672,-5.1781163,-20.204418,7.295635
6673,21.915348,-6.142228,-6.529594
6674,-3.813491,-6.108987,-10.563311
6675,-21.52162,-17.00915,-10.947905
6676,-25.962202,5.3022103,-0.71123385
6677,4.2789474,-21.241468,2.7740884
6678,-0.5954756,-25.359835,-3.2299266
6679,-18.50467,22.243242,-26.456583
6680,22.777266,4.5285716,14.357367
6681,-18.954792,9.228888,-22.354885
6682,19.198687,0.3912116,23.003906
6683,0.8902454,-7.7122917,-14.986289
6684,-5.633153,-16.764233,9.862956
6685,21.860216,3.6932447,-8.15223
6686,-7.960114,8.251038,11.79276
6687,-32.22544,13.259699,2.0962965
6688,12.933719,-35.496235,-0.6971707
6689,-22.1351,25.482218,6.196911
6690,19.95223,-2.8687625,15.542
6691,-19.982306,25.594336,-28.320774
6692,-22.97575,11.585043,-2.496937
6693,34.136013,-14.627466,-0.985981
6694,12.91865,8.675031,-11.462956
6695,12.21308,-2.3100731,-12.802849
6696,-7.742065,40.20489,-11.579826
6697,-21.500801,25.443203,5.7866693
6698,7.45596,21.277521,24.00569
6699,8.81835,17.761082,-7.5824533
6700,25.736275,-13.996938,-3.409276
6701,-11.532154,13.436521,12.435839
6702,5.039805,13.475538,-19.012732
6703,-2.781457,16.671707,-29.844799
6704,3.0464952,1.8895824,-5.2002244
6705,-12.111595,-2.2915633,26.759735
6706,-14.92431,-1.9026629,-30.206684
6707,19.574715,14.552542,32.2908
6708,-13.148832,-2.058334,-28.037407
6709,-6.068656,14.372127,-6.1685176
6710,-6.8060937,13.232447,16.851292
6711,-6.3165,5.789524,6.074193
6712,-7.9561048,10.080884,18.943869
6713,-21.402674,2.7668562,-19.63052
6714,-26.861345,-4.1668277,-7.885645
6715,8.314223,-22.651556,-13.90789
6716,-4.681826,-6.4253836,-7.42706
6717,7.229169,5.3062167,18.549858
6718,-12.697698,-10.919072,23.267994
6719,6.533157,-9.979749,8.1520405
6720,-7.7599206,-9.931729,11.405032
6721,-2.790087,-25.759861,9.224897
6722,-26.210188,-1.9461044,-11.266854
6723,12.9785385,-22.225124,24.38831
6724,-0.7485932,-22.890837,-5.649723
6725,-11.287829,45.863407,-2.5336785
6726,29.356373,15.032332,12.767535
6727,12.850235,-11.274663,-25.841822
6728,-9.866515,11.980374,-4.2586346
6729,-29.36616,-7.614934,-7.5838804
6730,6.192258,-12.307007,8.055326
6731,-25.72887,-13.024032,-14.082397
6732,17.957684,17.729273,-8.897215
6733,-9.155001,-33.108185,4.450796
6734,-15.6467,-17.542103,24.463898
6735,0.011297937,5.623816,-24.877682
6736,-21.600426,-5.3854747,9.580432
6737,3.1589625,-2.746181,-0.207816
6738,-11.899823,-22.239271,-18.44697
6739,3.4798853,-2.5038555,-39.323605
6740,-7.290943,6.9629397,5.5518174
6741,-33.3598,0.14085448,-5.9169602
6742,-19.896833,-30.536465,9.505167
6743,5.3627763,-17.164803,-7.4918776
6744,9.896472,7.893142,-10.170576
6745,21.26169,-30.102829,-2.5596442
6746,15.120978,-3.174232,2.5221353
6747,16.307343,-20.842241,-13.639993
6748,12.490271,14.340652,-21.63494
6749,-12.884238,7.403184,19.114256
6750,18.999294,-20.060644,-18.025303
6751,18.016048,-21.959011,21.521233
6752,-8.343725,7.6085052,8.095587
6753,28.86057,16.337408,10.265002
6754,-0.19593987,-9.123848,20.619379
6755,5.9849544,19.469723,-6.8932405
6756,-2.5511312,25.699074,-28.677197
6757,20.215797,-5.463567,11.798707
6758,-20.980333,-9.706161,-9.46265
6759,-1.7390785,25.474247,-3.7172666
6760,-16.667595,6.866084,-22.355364
6761,18.698044,-16.07697,10.152143
6762,14.512609,-10.048909,-1.3951564
6763,20.816359,2.8904915,16.497524
6764,0.63368404,-23.609465,7.713395
6765,-21.715677,-4.959031,8.036407
6766,-13.930825,10.849103,-1.2244636
6767,-2.6357315,-15.398551,12.030551
6768,14.526215,-14.634169,-30.265593
6769,16.989782,-20.247618,-14.033629
6770,-10.310444,-28.8283,5.3418326
6771,-6.4944324,-2.3205826,29.565777
6772,3.1584525,-15.075658,8.323685
6773,2.650346,15.134084,6.1232815
6774,26.231623,-26.333063,-1.1769818
6775,21.524273,-28.551674,5.662969
6776,-17.336391,-8.3084345,1.9929776
6777,-25.647228,-0.30458716,-20.088543
6778,9.4113,23.33728,6.3473206
6779,-13.824487,-21.15278,20.748259
6780,29.322487,14.969429,12.848494
6781,-5.9794397,-17.699076,-4.294873
6782,5.435809,-18.494225,22.397337
6783,-13.935825,22.068048,-12.2914505
6784,-7.3817663,-20.86838,18.828129
6785,13.421823,11.381243,29.20534
6786,14.168134,18.551535,-22.601423
6787,-12.604082,-32.344116,1.970273
6788,-28.146841,30.811632,0.5719318
6789,5.6804156,14.933734,20.131128
6790,2.9067466,-7.9535313,-9.937712
6791,12.1332035,21.678112,-19.588028
6792,-11.500712,-9.366292,21.999071
6793,23.965527,2.3097014,25.325369
6794,-7.0858736,2.894262,34.611244
6795,-12.391953,-15.016442,6.5965056
6796,9.338942,-23.236603,0.29198074
6797,-1.0563818,-26.509033,12.471884
6798,23.083447,-16.324114,5.9928164
6799,12.850705,8.64517,-11.482927
6800,8.055279,21.8885,-0.2586309
6801,-6.172293,-1.0271375,28.144018
6802,4.0007854,-7.2318335,-1.9037291
6803,-1.864519,4.29985,10.4188795
6804,-12.183594,-12.290226,18.459154
6805,-3.6321309,-6.916426,7.927539
6806,14.275013,-11.229395,-32.863483
6807,2.0765834,-2.1063278,-39.094257
6808,22.580702,-13.611567,-8.533112
6809,-8.205803,8.904869,11.003262
6810,5.9937773,16.991985,0.4204237
6811,-8.766643,13.233067,2.9008887
6812,-30.728945,-17.89807,-17.930508
6813,28.313534,5.033494,17.846058
6814,-25.386007,-0.056187555,-20.201946
6815,17.456892,-0.50100857,-13.755874
6816,-23.403975,-13.213542,-1.6563377
6817,0.84671724,22.61308,11.564516
6818,17.301346,-22.576504,23.109371
6819,16.311674,-3.654036,-9.749298
6820,-9.364689,17.312513,18.113216
6821,-14.055826,-12.275842,-1.5299274
6822,12.8347645,8.642799,-11.475641
6823,-18.251165,-8.549256,2.0438726
6824,-1.5223749,26.2406,0.43805435
6825,0.8109563,-28.732815,12.857887
6826,-3.0349023,27.809189,1.4730649
6827,-11.590396,4.4856973,-20.544476
6828,-28.66539,-9.9096575,-16.98495
6829,8.964296,20.796307,6.268421
6830,5.9186845,-4.5086527,-16.712307
6831,6.118556,17.277538,-10.983488
6832,-12.562565,11.281395,-19.65759
6833,-7.120808,-0.2227199,26.468315
6834,-1.5083166,35.381687,-6.8182144
6835,12.485929,17.880026,11.246642
6836,-25.49256,30.795282,-0.06558248
6837,-8.036557,6.6653633,-24.927013
6838,8.266597,-20.364082,17.141222
6839,-17.313723,10.099425,-15.711581
6840,-14.2768,-10.371542,15.498751
6841,-3.4655662,25.578531,10.220832
6842,-8.091065,0.794889,29.711447
6843,23.135166,23.049074,15.630822
6844,-18.071772,23.213602,-13.060056
6845,14.500461,-11.303027,-13.082733
6846,22.89273,-3.8313289,0.28176928
6847,6.415323,-31.031061,9.434478
6848,-19.868553,24.175219,-24.656189
6849,6.890436,10.102961,-21.034733
6850,4.9124584,9.6427765,-18.758013
6851,-5.2343006,-16.002365,-3.7672799
6852,4.2688107,-10.26644,17.861696
6853,-12.709335,11.964992,-20.440212
6854,-7.7847357,3.7132177,21.334547
6855,-17.486965,-11.369267,-15.139401
6856,-10.461278,-2.292629,8.211423
6857,4.7047877,28.917313,3.2971246
6858,5.452417,3.0181527,-11.63872
6859,-8.490989,10.182375,-11.72088
6860,-0.32126147,-24.562574,-7.4049883
6861,-14.714716,-14.939394,16.542404
6862,-18.64889,6.25875,13.879635
6863,-7.6915483,-19.64241,-13.132237
6864,12.051371,10.446072,33.31768
6865,-3.13568,20.049986,-14.693662
6866,-23.582788,-14.880987,25.039377
6867,4.881943,-4.176927,-22.453178
6868,-13.81988,-21.17106,-4.974997
6869,-1.3789304,2.5922787,-11.372105
6870,-9.103292,-23.074432,26.54398
6871,-35.380394,0.30502266,-5.6086626
6872,-1.3221456,-24.963688,-19.973415
6873,-30.36581,14.299291,-2.6159687
6874,-14.496799,15.505237,-7.222689
6875,11.668675,-22.452646,26.630577
6876,21.62343,-28.52499,5.0546827
6877,-4.079909,11.055924,-11.95817
