group,path,filename,a_number
65,data/wamex_xml/a074134_pan_report_2006a_15402396.json,a074134_pan_report_2006a_15402396.json,74134
65,data/wamex_xml/a074753_m70-137 annual report 2006_10093684.json,a074753_m70-137 annual report 2006_10093684.json,74753
65,data/wamex_xml/a074043_p59_1593_2006a verification report_18380534.json,a074043_p59_1593_2006a verification report_18380534.json,74043
65,data/wamex_xml/a076408_c15400_2007a_15058814.json,a076408_c15400_2007a_15058814.json,76408
65,data/wamex_xml/a073068_annual report turee creek-e52_1763_2006_15389316.json,a073068_annual report turee creek-e52_1763_2006_15389316.json,73068
65,data/wamex_xml/a073229_a73229_14258231.json,a073229_a73229_14258231.json,73229
65,data/wamex_xml/a080034_mystar casuarina final & annual report year ending july 08_16003243.json,a080034_mystar casuarina final & annual report year ending july 08_16003243.json,80034
65,data/wamex_xml/a080059_weebo_2008verificationreport_16687751.json,a080059_weebo_2008verificationreport_16687751.json,80059
65,data/wamex_xml/a072630_a72630_12217182.json,a072630_a72630_12217182.json,72630
65,data/wamex_xml/a074931_yilgarn_17509987.json,a074931_yilgarn_17509987.json,74931
65,data/wamex_xml/a076916_trn_a_ 2007_10673845.json,a076916_trn_a_ 2007_10673845.json,76916
65,data/wamex_xml/a084003_e63_1135_2009a_15687221.json,a084003_e63_1135_2009a_15687221.json,84003
65,data/wamex_xml/a082492_mk_psr_2009_e39_1107&1108_verification report_15406564.json,a082492_mk_psr_2009_e39_1107&1108_verification report_15406564.json,82492
65,data/wamex_xml/a076991_sw_2007a_14496292.json,a076991_sw_2007a_14496292.json,76991
65,data/wamex_xml/a084948_e29_0645_2009a_verification_listing_11533376.json,a084948_e29_0645_2009a_verification_listing_11533376.json,84948
65,data/wamex_xml/a073853_e04-1405a06_10071351.json,a073853_e04-1405a06_10071351.json,73853
65,data/wamex_xml/a077076_e59-1173_2007a_14857428.json,a077076_e59-1173_2007a_14857428.json,77076
66,data/wamex_xml/a078663_emu rock e70-2710 relinquishment  report june 2008_15599345.json,a078663_emu rock e70-2710 relinquishment  report june 2008_15599345.json,78663
66,data/wamex_xml/a077161_e47-1424 2008s_10843359.json,a077161_e47-1424 2008s_10843359.json,77161
66,data/wamex_xml/a082045_verification_report_e77_1100_2009p_12259296.json,a082045_verification_report_e77_1100_2009p_12259296.json,82045
66,data/wamex_xml/a085933_c184_2005_2009a_wsa_11794298.json,a085933_c184_2005_2009a_wsa_11794298.json,85933
66,data/wamex_xml/a074801_bw_ c120_2006_a2006_17698058.json,a074801_bw_ c120_2006_a2006_17698058.json,74801
66,data/wamex_xml/a080175_figure 3 surface sample locations_14925471.json,a080175_figure 3 surface sample locations_14925471.json,80175
66,data/wamex_xml/a076808_e29_133-134 a2007_16782104.json,a076808_e29_133-134 a2007_16782104.json,76808
66,data/wamex_xml/a076838_e80_3502 reconnaissance geology_14355096.json,a076838_e80_3502 reconnaissance geology_14355096.json,76838
66,data/wamex_xml/a078480_glenburgh-division well e52 1969 annual report 2008_11638386.json,a078480_glenburgh-division well e52 1969 annual report 2008_11638386.json,78480
66,data/wamex_xml/a072219_lav_yam-06-01_14781047.json,a072219_lav_yam-06-01_14781047.json,72219
66,data/wamex_xml/a073615_klondyke east_e452292_a06_16838258.json,a073615_klondyke east_e452292_a06_16838258.json,73615
66,data/wamex_xml/a082975_mount walters_c195-2008_combined annual report_15365980.json,a082975_mount walters_c195-2008_combined annual report_15365980.json,82975
66,data/wamex_xml/a078632_app1_drillholeplan_sects_11284551.json,a078632_app1_drillholeplan_sects_11284551.json,78632
66,data/wamex_xml/a084119_1_landsat etm info_11920065.json,a084119_1_landsat etm info_11920065.json,84119
66,data/wamex_xml/a074345_c16_2003vol3_2007a_14273379.json,a074345_c16_2003vol3_2007a_14273379.json,74345
66,data/wamex_xml/a079755_verificationfile 702677_10569398.json,a079755_verificationfile 702677_10569398.json,79755
66,data/wamex_xml/a079751_verification report e51-1034_2008a_11640167.json,a079751_verification report e51-1034_2008a_11640167.json,79751
66,data/wamex_xml/a085455_e70_3064 (bindoon)_a_2009_11495828.json,a085455_e70_3064 (bindoon)_a_2009_11495828.json,85455
66,data/wamex_xml/a077661_yalgooan07_10261988.json,a077661_yalgooan07_10261988.json,77661
66,data/wamex_xml/a074492_battler_glendower_2006_combined_annual_report_13969668.json,a074492_battler_glendower_2006_combined_annual_report_13969668.json,74492
66,data/wamex_xml/a073961_e77_413_2006a_11947216.json,a073961_e77_413_2006a_11947216.json,73961
66,data/wamex_xml/a082995_c137_2008_bow river2009a_11560441.json,a082995_c137_2008_bow river2009a_11560441.json,82995
66,data/wamex_xml/a082112_e57_719_2009a_16086048.json,a082112_e57_719_2009a_16086048.json,82112
66,data/wamex_xml/a084635_e08_1594 shaw river resources surrender 2009_10877035.json,a084635_e08_1594 shaw river resources surrender 2009_10877035.json,84635
66,data/wamex_xml/a079316_e 52-2118 annual report_16623141.json,a079316_e 52-2118 annual report_16623141.json,79316
66,data/wamex_xml/a076781_mtb_2007a (2)_10377325.json,a076781_mtb_2007a (2)_10377325.json,76781
66,data/wamex_xml/a078180_fencelinejvatr_2007_16669859.json,a078180_fencelinejvatr_2007_16669859.json,78180
66,data/wamex_xml/a079773_yandeearra project_p47_1299_2008 annual report_16139068.json,a079773_yandeearra project_p47_1299_2008 annual report_16139068.json,79773
66,data/wamex_xml/a077402_ajv_2007a_11861630.json,a077402_ajv_2007a_11861630.json,77402
66,data/wamex_xml/a075169_c66-2002a06_assay_method_guide_10266871.json,a075169_c66-2002a06_assay_method_guide_10266871.json,75169
66,data/wamex_xml/a073450_verification report e51-1034_2006a_10555763.json,a073450_verification report e51-1034_2006a_10555763.json,73450
66,data/wamex_xml/a073632_c399_1996_2006a_13131577.json,a073632_c399_1996_2006a_13131577.json,73632
66,data/wamex_xml/a080800_appendix2_geophysical_modelling_15767203.json,a080800_appendix2_geophysical_modelling_15767203.json,80800
66,data/wamex_xml/a082185_emu lake 2008 report_14432496.json,a082185_emu lake 2008 report_14432496.json,82185
66,data/wamex_xml/a076779_wydgee homestead_e59_1072_annual_2007_15114934.json,a076779_wydgee homestead_e59_1072_annual_2007_15114934.json,76779
66,data/wamex_xml/a072257_c231_1995 for ar 2005_15214713.json,a072257_c231_1995 for ar 2005_15214713.json,72257
66,data/wamex_xml/a080827_e31_633_2008a_17688702.json,a080827_e31_633_2008a_17688702.json,80827
66,data/wamex_xml/a073973_golden crown ann06_16837990.json,a073973_golden crown ann06_16837990.json,73973
66,data/wamex_xml/a085374_c169-2005_2009a_16451299.json,a085374_c169-2005_2009a_16451299.json,85374
66,data/wamex_xml/a085729_e09_1253_partial surrender report_14661598.json,a085729_e09_1253_partial surrender report_14661598.json,85729
66,data/wamex_xml/a073328_bencubbindoirar2006_15144660.json,a073328_bencubbindoirar2006_15144660.json,73328
66,data/wamex_xml/a075324_p24_3859a_07_14772449.json,a075324_p24_3859a_07_14772449.json,75324
66,data/wamex_xml/a080272_m37_38_atr_2008a_11756396.json,a080272_m37_38_atr_2008a_11756396.json,80272
66,data/wamex_xml/a073541_e25.296  2005-2006 annual report_12500426.json,a073541_e25.296  2005-2006 annual report_12500426.json,73541
66,data/wamex_xml/a080481_ob_el80-3549_2008a_14184650.json,a080481_ob_el80-3549_2008a_14184650.json,80481
66,data/wamex_xml/a072995_annual report for lake johnson_15967302.json,a072995_annual report for lake johnson_15967302.json,72995
66,data/wamex_xml/a085542_20090606 annual technical report el77_1237_16754182.json,a085542_20090606 annual technical report el77_1237_16754182.json,85542
66,data/wamex_xml/a080802_p376950_2008a_16239506.json,a080802_p376950_2008a_16239506.json,80802
66,data/wamex_xml/a073985_m15_410_2006a_14371890.json,a073985_m15_410_2006a_14371890.json,73985
66,data/wamex_xml/a084883_psr_e57-595_15817584.json,a084883_psr_e57-595_15817584.json,84883
66,data/wamex_xml/a085025_c31_2002_2009a_9885989.json,a085025_c31_2002_2009a_9885989.json,85025
66,data/wamex_xml/a082583_plate 1 p46_1458 soils_15043132.json,a082583_plate 1 p46_1458 soils_15043132.json,82583
66,data/wamex_xml/a085677_e31_762a09_11666673.json,a085677_e31_762a09_11666673.json,85677
66,data/wamex_xml/a077755_hogansreliqui08_10632796.json,a077755_hogansreliqui08_10632796.json,77755
66,data/wamex_xml/a084242_e45_2533_2009p_12385980.json,a084242_e45_2533_2009p_12385980.json,84242
66,data/wamex_xml/a073231_salt well 2006_c179-1997_15376685.json,a073231_salt well 2006_c179-1997_15376685.json,73231
66,data/wamex_xml/a081055_figure 1 exploration index plan_16238892.json,a081055_figure 1 exploration index plan_16238892.json,81055
66,data/wamex_xml/a074623_two boys_verification listing_2006a_17020644.json,a074623_two boys_verification listing_2006a_17020644.json,74623
66,data/wamex_xml/a082696_cowalla_e70_3092_2009s_verification report_14236927.json,a082696_cowalla_e70_3092_2009s_verification report_14236927.json,82696
66,data/wamex_xml/a077749_gabanintha_annual_08_2432_10314885.json,a077749_gabanintha_annual_08_2432_10314885.json,77749
66,data/wamex_xml/a078727_c292007p_p2008_report_11423043.json,a078727_c292007p_p2008_report_11423043.json,78727
66,data/wamex_xml/a076671_annual_r_10681112.json,a076671_annual_r_10681112.json,76671
66,data/wamex_xml/a080569_en_a_2008_14453914.json,a080569_en_a_2008_14453914.json,80569
66,data/wamex_xml/a085637_title page e53_1006_16241580.json,a085637_title page e53_1006_16241580.json,85637
66,data/wamex_xml/a079937_087641039 005 l rev1 - balla balla resource summary memo_12600255.json,a079937_087641039 005 l rev1 - balla balla resource summary memo_12600255.json,79937
66,data/wamex_xml/a079516_e45-2562_cromercone_2008a_18028216.json,a079516_e45-2562_cromercone_2008a_18028216.json,79516
66,data/wamex_xml/a081706_partial surrender report_mcp e0901174_s_2009_16916011.json,a081706_partial surrender report_mcp e0901174_s_2009_16916011.json,81706
66,data/wamex_xml/a077983_e45_2375_2008a_verification form_15438223.json,a077983_e45_2375_2008a_verification form_15438223.json,77983
66,data/wamex_xml/a080145_m53.491mexploartionreport_11982085.json,a080145_m53.491mexploartionreport_11982085.json,80145
66,data/wamex_xml/a082737_smc geological logging codes_12065452.json,a082737_smc geological logging codes_12065452.json,82737
66,data/wamex_xml/a078649_e29_613_2008a_15814747.json,a078649_e29_613_2008a_15814747.json,78649
66,data/wamex_xml/a073797_annual  report  1325_15555310.json,a073797_annual  report  1325_15555310.json,73797
66,data/wamex_xml/a072202_m57_245_2006a_15087741.json,a072202_m57_245_2006a_15087741.json,72202
66,data/wamex_xml/a073073_a73073_15999576.json,a073073_a73073_15999576.json,73073
66,data/wamex_xml/a075650_p52_1084_2007_a_10099360.json,a075650_p52_1084_2007_a_10099360.json,75650
66,data/wamex_xml/a079074_verification report_e58-295_2008a_12073185.json,a079074_verification report_e58-295_2008a_12073185.json,79074
66,data/wamex_xml/a079557_surrender report e70-2773 t16206 2008_14886383.json,a079557_surrender report e70-2773 t16206 2008_14886383.json,79557
66,data/wamex_xml/a081069_summary_12647149.json,a081069_summary_12647149.json,81069
66,data/wamex_xml/a079320_newd_a_2008_11064985.json,a079320_newd_a_2008_11064985.json,79320
66,data/wamex_xml/a073252_e31_675_2006a_15852454.json,a073252_e31_675_2006a_15852454.json,73252
66,data/wamex_xml/a084515_e52_1815_2009p_15581311.json,a084515_e52_1815_2009p_15581311.json,84515
66,data/wamex_xml/a073048_tindals_combined_annual_2006_final_13629706.json,a073048_tindals_combined_annual_2006_final_13629706.json,73048
66,data/wamex_xml/a076934_annual report2889_07_10900023.json,a076934_annual report2889_07_10900023.json,76934
66,data/wamex_xml/a074246_e27_10712666.json,a074246_e27_10712666.json,74246
66,data/wamex_xml/a076615_mxr_na_p58-1333_2007a_combined_12072197.json,a076615_mxr_na_p58-1333_2007a_combined_12072197.json,76615
66,data/wamex_xml/a079473_e15_851_2008a_15903024.json,a079473_e15_851_2008a_15903024.json,79473
66,data/wamex_xml/a074962_verification report for ida barnicoat ar_11272837.json,a074962_verification report for ida barnicoat ar_11272837.json,74962
66,data/wamex_xml/a080809_erayinia gravity survey_17503974.json,a080809_erayinia gravity survey_17503974.json,80809
66,data/wamex_xml/a080597_le_c243_2007_ann_report_2008 v2_16228157.json,a080597_le_c243_2007_ann_report_2008 v2_16228157.json,80597
66,data/wamex_xml/a080368_e53-1073 surrender report 2008_12430837.json,a080368_e53-1073 surrender report 2008_12430837.json,80368
66,data/wamex_xml/a084987_ys_finalsurrender_e36_542_2009_14185858.json,a084987_ys_finalsurrender_e36_542_2009_14185858.json,84987
66,data/wamex_xml/a075353_buc_as_2007_16511272.json,a075353_buc_as_2007_16511272.json,75353
66,data/wamex_xml/a084292_e58-295 partial surrender report 2009_10166191.json,a084292_e58-295 partial surrender report 2009_10166191.json,84292
66,data/wamex_xml/a079075_mxr_na_e58-273_2008a_9452051.json,a079075_mxr_na_e58-273_2008a_9452051.json,79075
66,data/wamex_xml/a083075_lake_giles_e30_322_annual_report_2009_10831224.json,a083075_lake_giles_e30_322_annual_report_2009_10831224.json,83075
66,data/wamex_xml/a079291_ml 63_249 map#05f3_12605440.json,a079291_ml 63_249 map#05f3_12605440.json,79291
66,data/wamex_xml/a075161_yalgoo and warriedar report lw_18729671.json,a075161_yalgoo and warriedar report lw_18729671.json,75161
66,data/wamex_xml/a084106_2008_12_18_wills_resource_2008_final rev.1_10398738.json,a084106_2008_12_18_wills_resource_2008_final rev.1_10398738.json,84106
66,data/wamex_xml/a082681_galilee e57 731 annual report 2009_15070787.json,a082681_galilee e57 731 annual report 2009_15070787.json,82681
66,data/wamex_xml/a079084_e47_1320_2008a_10380683.json,a079084_e47_1320_2008a_10380683.json,79084
67,data/wamex_xml/a082856_unlock-_e80_3303_2009p__10551530.json,a082856_unlock-_e80_3303_2009p__10551530.json,82856
67,data/wamex_xml/a079186_mxr_na_e58-281_2008a_combined_18744507.json,a079186_mxr_na_e58-281_2008a_combined_18744507.json,79186
67,data/wamex_xml/a079741_report_15913576.json,a079741_report_15913576.json,79741
67,data/wamex_xml/a085182_p24_4317_2009a_14367956.json,a085182_p24_4317_2009a_14367956.json,85182
67,data/wamex_xml/a079175_c219_2007_2007a_verification_report_10937989.json,a079175_c219_2007_2007a_verification_report_10937989.json,79175
67,data/wamex_xml/a082111_e38_1869_2009a_16221748.json,a082111_e38_1869_2009a_16221748.json,82111
67,data/wamex_xml/a077397_jh_c150_2006_2007a_12826503.json,a077397_jh_c150_2006_2007a_12826503.json,77397
67,data/wamex_xml/a076255_c196_1994_a_2007_13902368.json,a076255_c196_1994_a_2007_13902368.json,76255
67,data/wamex_xml/a084982_psr_e69-2238_oct_2009_14806339.json,a084982_psr_e69-2238_oct_2009_14806339.json,84982
67,data/wamex_xml/a081383_nc_el80-3396_2009s_12050773.json,a081383_nc_el80-3396_2009s_12050773.json,81383
67,data/wamex_xml/a081609_c23_2009atr_14996904.json,a081609_c23_2009atr_14996904.json,81609
67,data/wamex_xml/a082478_mount gibson west final report 2008_16632485.json,a082478_mount gibson west final report 2008_16632485.json,82478
67,data/wamex_xml/a082187_mt_remarkable_e39_1059_2009a_12616802.json,a082187_mt_remarkable_e39_1059_2009a_12616802.json,82187
67,data/wamex_xml/a073454_yindi_verification06_14324900.json,a073454_yindi_verification06_14324900.json,73454
67,data/wamex_xml/a084039_el74-370 partial surrender report_9793575.json,a084039_el74-370 partial surrender report_9793575.json,84039
67,data/wamex_xml/a077056_e27-232a07_12672550.json,a077056_e27-232a07_12672550.json,77056
67,data/wamex_xml/a084743_report m16_506_mf_2009a - part f_15660512.json,a084743_report m16_506_mf_2009a - part f_15660512.json,84743
67,data/wamex_xml/a080495_dunnsville_2008a_final_081219_12711995.json,a080495_dunnsville_2008a_final_081219_12711995.json,80495
67,data/wamex_xml/a081588_iluka neale group partial surrender 2009_12199269.json,a081588_iluka neale group partial surrender 2009_12199269.json,81588
67,data/wamex_xml/a081592_c196_2007_2009a_16354935.json,a081592_c196_2007_2009a_16354935.json,81592
67,data/wamex_xml/a081394_figure_2_exploration_index_plan_11403739.json,a081394_figure_2_exploration_index_plan_11403739.json,81394
67,data/wamex_xml/a073341_e30_291a_06perrinvale_17733937.json,a073341_e30_291a_06perrinvale_17733937.json,73341
67,data/wamex_xml/a074121_0404-2007-01_16000269.json,a074121_0404-2007-01_16000269.json,74121
67,data/wamex_xml/a080718_pender 100k dod dem and tenure_16468729.json,a080718_pender 100k dod dem and tenure_16468729.json,80718
67,data/wamex_xml/a077099_bu_e77_1071_2007a_16053530.json,a077099_bu_e77_1071_2007a_16053530.json,77099
67,data/wamex_xml/a080608_dml_geology_codes_08_14305394.json,a080608_dml_geology_codes_08_14305394.json,80608
67,data/wamex_xml/a072190_e471127_annual_rpt_16198643.json,a072190_e471127_annual_rpt_16198643.json,72190
67,data/wamex_xml/a081119_verification report yo_c47_1999_2008a_17169297.json,a081119_verification report yo_c47_1999_2008a_17169297.json,81119
67,data/wamex_xml/a072994_e38_1592_2006s_12381842.json,a072994_e38_1592_2006s_12381842.json,72994
67,data/wamex_xml/a084599_annual report_e08-1593_2009a_15362143.json,a084599_annual report_e08-1593_2009a_15362143.json,84599
67,data/wamex_xml/a085546_p27-1612a09_10988705.json,a085546_p27-1612a09_10988705.json,85546
67,data/wamex_xml/a076517_c89_1994_2007a_auz_10966071.json,a076517_c89_1994_2007a_auz_10966071.json,76517
67,data/wamex_xml/a072538_a72538_16798782.json,a072538_a72538_16798782.json,72538
67,data/wamex_xml/a078298_pinjin_annual_2007_12014730.json,a078298_pinjin_annual_2007_12014730.json,78298
67,data/wamex_xml/a081972_muriels project m37-661 a 2009_17669440.json,a081972_muriels project m37-661 a 2009_17669440.json,81972
67,data/wamex_xml/a080596_hepi_c173_2005_ann_report_2009_16647560.json,a080596_hepi_c173_2005_ann_report_2009_16647560.json,80596
67,data/wamex_xml/a085702_e51_1134_2009p_11872201.json,a085702_e51_1134_2009p_11872201.json,85702
67,data/wamex_xml/a074390_el04-1500-techrpt-0506_16845657.json,a074390_el04-1500-techrpt-0506_16845657.json,74390
67,data/wamex_xml/a073382_060731 tlm bustlerwellannualreport_r2003-pbsw300_12733553.json,a073382_060731 tlm bustlerwellannualreport_r2003-pbsw300_12733553.json,73382
67,data/wamex_xml/a079370_verification report e28_1328 partial relinquishment report c_17021044.json,a079370_verification report e28_1328 partial relinquishment report c_17021044.json,79370
67,data/wamex_xml/a084624_e04_1387_2009s_14775072.json,a084624_e04_1387_2009s_14775072.json,84624
67,data/wamex_xml/a081332_e74_150_2008a_10454198.json,a081332_e74_150_2008a_10454198.json,81332
67,data/wamex_xml/a081587_me_ar_2009_m37_591_verification report_12477002.json,a081587_me_ar_2009_m37_591_verification report_12477002.json,81587
67,data/wamex_xml/a073358_05641402-r03-golders venus resource_051205_16161246.json,a073358_05641402-r03-golders venus resource_051205_16161246.json,73358
67,data/wamex_xml/a074034_dome e69_1964_14009235.json,a074034_dome e69_1964_14009235.json,74034
67,data/wamex_xml/a074489_e47_1169_70_71 combined annual report 2006-07_15178941.json,a074489_e47_1169_70_71 combined annual report 2006-07_15178941.json,74489
67,data/wamex_xml/a074345_wd_plate1_vol_1_wildara_12651624.json,a074345_wd_plate1_vol_1_wildara_12651624.json,74345
67,data/wamex_xml/a077744_verification report c26-2007_2007a_13926366.json,a077744_verification report c26-2007_2007a_13926366.json,77744
67,data/wamex_xml/a078434_lake tay east 2007-2008 replacement annual report_8730307.json,a078434_lake tay east 2007-2008 replacement annual report_8730307.json,78434
67,data/wamex_xml/a071995_kanp26_3036_ann_05_verification_11137418.json,a071995_kanp26_3036_ann_05_verification_11137418.json,71995
67,data/wamex_xml/a075112_p27_1576_2007 doir annual report_11889492.json,a075112_p27_1576_2007 doir annual report_11889492.json,75112
67,data/wamex_xml/a080821_colour dam annual rep 2009_12579979.json,a080821_colour dam annual rep 2009_12579979.json,80821
67,data/wamex_xml/a081572_e39-696s08_geochem_9840583.json,a081572_e39-696s08_geochem_9840583.json,81572
67,data/wamex_xml/a077317_p24_3995_2007a_9847721.json,a077317_p24_3995_2007a_9847721.json,77317
67,data/wamex_xml/a081072_hp_ann_tech_2008_11572967.json,a081072_hp_ann_tech_2008_11572967.json,81072
67,data/wamex_xml/a079289_solaris scoping study-final_12466792.json,a079289_solaris scoping study-final_12466792.json,79289
67,data/wamex_xml/a076485_p26_3187_2007a_11096929.json,a076485_p26_3187_2007a_11096929.json,76485
67,data/wamex_xml/a085276_brockman_p47_1314_09a_12275783.json,a085276_brockman_p47_1314_09a_12275783.json,85276
67,data/wamex_xml/a077400_ar_degrey_2007_17611852.json,a077400_ar_degrey_2007_17611852.json,77400
67,data/wamex_xml/a080705_e281506_psurr_location_12313831.json,a080705_e281506_psurr_location_12313831.json,80705
67,data/wamex_xml/a074218_w114_e39_793_surr2006_17568601.json,a074218_w114_e39_793_surr2006_17568601.json,74218
67,data/wamex_xml/a084779_anrep2009eraheedy1925_10037897.json,a084779_anrep2009eraheedy1925_10037897.json,84779
67,data/wamex_xml/a085739_e29_558_partial surrender_2009_16288910.json,a085739_e29_558_partial surrender_2009_16288910.json,85739
67,data/wamex_xml/a080641_e09_1284 surrender2008 mineral exploration verification list_15328066.json,a080641_e09_1284 surrender2008 mineral exploration verification list_15328066.json,80641
67,data/wamex_xml/a080919_litho log rwdk08002_14172106.json,a080919_litho log rwdk08002_14172106.json,80919
67,data/wamex_xml/a075242_abnth_ann_07_14846096.json,a075242_abnth_ann_07_14846096.json,75242
67,data/wamex_xml/a079792_e47_1706_2007a_11621008.json,a079792_e47_1706_2007a_11621008.json,79792
67,data/wamex_xml/a084662_mineral exploration verification list_14959565.json,a084662_mineral exploration verification list_14959565.json,84662
67,data/wamex_xml/a072103_g862-3 - e08-825 partial surr feb 2006 - 6340_16212307.json,a072103_g862-3 - e08-825 partial surr feb 2006 - 6340_16212307.json,72103
67,data/wamex_xml/a084924_e39_1177_2009p_15110009.json,a084924_e39_1177_2009p_15110009.json,84924
67,data/wamex_xml/a071613_phillips river 2005 annual_15558760.json,a071613_phillips river 2005 annual_15558760.json,71613
67,data/wamex_xml/a074569_c27-2006_2006a_appendices_12944702.json,a074569_c27-2006_2006a_appendices_12944702.json,74569
67,data/wamex_xml/a079477_verification_e59-1072_17551708.json,a079477_verification_e59-1072_17551708.json,79477
67,data/wamex_xml/a084314_e77_1352_2009s_11725149.json,a084314_e77_1352_2009s_11725149.json,84314
67,data/wamex_xml/a074738_mulwarrie project combined atr 2007_16824129.json,a074738_mulwarrie project combined atr 2007_16824129.json,74738
67,data/wamex_xml/a084241_bp_2009a_12649419.json,a084241_bp_2009a_12649419.json,84241
67,data/wamex_xml/a085062_c392006_mt minnie annual report_2008_2009_10911898.json,a085062_c392006_mt minnie annual report_2008_2009_10911898.json,85062
67,data/wamex_xml/a081221_ys_partialsurrender_e36_542_2008_14601906.json,a081221_ys_partialsurrender_e36_542_2008_14601906.json,81221
67,data/wamex_xml/a075299_e51_1066 annual technical report ending 20070223_17101691.json,a075299_e51_1066 annual technical report ending 20070223_17101691.json,75299
67,data/wamex_xml/a075401_mtpleasant_ann_07_15675539.json,a075401_mtpleasant_ann_07_15675539.json,75401
67,data/wamex_xml/a079208_annual exploration report for 2007 e09-1226_14310824.json,a079208_annual exploration report for 2007 e09-1226_14310824.json,79208
67,data/wamex_xml/a075828_e58289 anketell 2007 annual report_15037414.json,a075828_e58289 anketell 2007 annual report_15037414.json,75828
67,data/wamex_xml/a079667_car_2071998_2008a_ver_14836541.json,a079667_car_2071998_2008a_ver_14836541.json,79667
67,data/wamex_xml/a079308_lc_ 2008a_12130584.json,a079308_lc_ 2008a_12130584.json,79308
67,data/wamex_xml/a081802_e53-919_partial surrender report_apr09_12666023.json,a081802_e53-919_partial surrender report_apr09_12666023.json,81802
67,data/wamex_xml/a080194_psr_e45_2647_2008r_16750265.json,a080194_psr_e45_2647_2008r_16750265.json,80194
67,data/wamex_xml/a082960_m 3389_1_2009a_16019690.json,a082960_m 3389_1_2009a_16019690.json,82960
67,data/wamex_xml/a082529_kunanall ann rprt 0609_16790712.json,a082529_kunanall ann rprt 0609_16790712.json,82529
67,data/wamex_xml/a084989_e69_2432_2009a-1_14522092.json,a084989_e69_2432_2009a-1_14522092.json,84989
67,data/wamex_xml/a080012_chalnirights_ann2008_report_391_14408974.json,a080012_chalnirights_ann2008_report_391_14408974.json,80012
67,data/wamex_xml/a081898_verification list_tr1427_11878639.json,a081898_verification list_tr1427_11878639.json,81898
67,data/wamex_xml/a075913_g976-2_ ex anglo_e08-1425_a_2007__13748394.json,a075913_g976-2_ ex anglo_e08-1425_a_2007__13748394.json,75913
67,data/wamex_xml/a084398_e52_1751_2009a_14724434.json,a084398_e52_1751_2009a_14724434.json,84398
67,data/wamex_xml/a074125_file verification report_11044185.json,a074125_file verification report_11044185.json,74125
67,data/wamex_xml/a077020_tw 2007 annual report doir data sheet_11035852.json,a077020_tw 2007 annual report doir data sheet_11035852.json,77020
67,data/wamex_xml/a081795_verification report e58_303_neil bore 2009_10003782.json,a081795_verification report e58_303_neil bore 2009_10003782.json,81795
67,data/wamex_xml/a079382_c137_06_2008a_14946102.json,a079382_c137_06_2008a_14946102.json,79382
67,data/wamex_xml/a073916_e08_1436_2006a_17681221.json,a073916_e08_1436_2006a_17681221.json,73916
67,data/wamex_xml/a080532_e70-2916_2008a_combined_17526314.json,a080532_e70-2916_2008a_combined_17526314.json,80532
67,data/wamex_xml/a084772_e59_1117_2009a_9670980.json,a084772_e59_1117_2009a_9670980.json,84772
68,data/wamex_xml/a073874_27965 southdown v_12360160.json,a073874_27965 southdown v_12360160.json,73874
68,data/wamex_xml/a079060_combined_annual_report_el771045_el771210_2008_11498806.json,a079060_combined_annual_report_el771045_el771210_2008_11498806.json,79060
68,data/wamex_xml/a078457_munni-munni_reflection_fgi959_9738036.json,a078457_munni-munni_reflection_fgi959_9738036.json,78457
68,data/wamex_xml/a085536_title page and dmp bibliographic data sheet_11066792.json,a085536_title page and dmp bibliographic data sheet_11066792.json,85536
68,data/wamex_xml/a085780_e40-113ps09_12855403.json,a085780_e40-113ps09_12855403.json,85780
68,data/wamex_xml/a073500_e37-772_2006_verification_listing_16821955.json,a073500_e37-772_2006_verification_listing_16821955.json,73500
68,data/wamex_xml/a072832_vl3_e37-695_p_2006_15877540.json,a072832_vl3_e37-695_p_2006_15877540.json,72832
68,data/wamex_xml/a085885_jr_c112-2005_2009a_dmpbibliogaphicrpt_20100220_11932388.json,a085885_jr_c112-2005_2009a_dmpbibliogaphicrpt_20100220_11932388.json,85885
68,data/wamex_xml/a079919_c195_2007_2008a_10373288.json,a079919_c195_2007_2008a_10373288.json,79919
68,data/wamex_xml/a071795_tr1182 _a_2006_18347920.json,a071795_tr1182 _a_2006_18347920.json,71795
68,data/wamex_xml/a080498_c224_2008ps_final_081217_18290760.json,a080498_c224_2008ps_final_081217_18290760.json,80498
68,data/wamex_xml/a084321_annual report e36-600 wildara pty ltd_9481311.json,a084321_annual report e36-600 wildara pty ltd_9481311.json,84321
68,data/wamex_xml/a072654_beasley creek annual report 2006_15192478.json,a072654_beasley creek annual report 2006_15192478.json,72654
68,data/wamex_xml/a081998_p46_1420_2009s_13989962.json,a081998_p46_1420_2009s_13989962.json,81998
68,data/wamex_xml/a074900_t15138_ group4 ann rep 2007_final_13105913.json,a074900_t15138_ group4 ann rep 2007_final_13105913.json,74900
68,data/wamex_xml/a072818_p16_1926_2006a_9957474.json,a072818_p16_1926_2006a_9957474.json,72818
68,data/wamex_xml/a085112_e38_1537_2009p_11074160.json,a085112_e38_1537_2009p_11074160.json,85112
68,data/wamex_xml/a081696_c187_2005_2008a_14785982.json,a081696_c187_2005_2008a_14785982.json,81696
68,data/wamex_xml/a077420_golden vale project report 07-08_14914536.json,a077420_golden vale project report 07-08_14914536.json,77420
