,x,y
3662,87.51698,73.0019
3663,161.124,32.25537
3664,106.198,33.210255
3665,65.21084,11.916573
3666,172.45009,1.833109
3667,-66.22578,18.619514
3668,-94.52845,-69.10112
3669,2.3665411,10.611146
3670,86.74757,-70.43512
3671,83.730865,86.35792
3672,49.774406,-23.568989
3673,-66.32661,-104.65121
3674,37.48753,-1.6613137
3675,69.375275,61.788857
3676,73.2822,-1.7254713
3677,-103.37897,-23.516582
3678,-86.860176,66.32566
3679,40.433796,-33.84756
3680,79.51731,19.853117
3681,36.173683,47.856625
3682,-68.76862,14.678553
3683,68.69042,82.982025
3684,34.8696,60.350353
3685,82.665184,-62.101284
3686,40.25762,23.809196
3687,-22.608059,67.750725
3688,124.928444,71.640686
3689,112.90523,98.9671
3690,-30.339985,-141.22855
3691,-95.55421,-77.92019
3692,-44.95699,-40.2699
3693,-23.395504,15.178936
3694,29.767643,24.037327
3695,-25.027203,120.22006
3696,-0.2399221,93.7846
3697,27.217693,-110.463554
3698,-61.71341,-17.1711
3699,-10.739346,-6.8017535
3700,-13.56201,15.375909
3701,27.047997,29.495329
3702,4.81837,92.71407
3703,85.15187,81.456604
3704,93.955414,-20.789406
3705,17.254366,-74.61217
3706,28.853798,-101.8295
3707,-85.53042,-6.568082
3708,-80.94773,-19.718658
3709,-5.397365,-24.255697
3710,-11.53252,71.77977
3711,-164.06674,-16.061192
3712,-50.039154,-108.54341
3713,-56.10277,-94.16729
3714,70.713394,86.17781
3715,-176.60622,-6.6174545
3716,-77.31563,26.53042
3717,-60.71753,-18.778566
3718,170.29314,-2.4935894
3719,119.00401,119.03558
3720,-93.943245,29.56763
3721,-111.245155,-47.153526
3722,35.06192,-94.51235
3723,1.4132388,123.45542
3724,-94.190605,26.80393
3725,119.738686,117.059555
3726,-13.373879,76.70166
3727,-54.25659,-114.20193
3728,-21.695124,14.955476
3729,-17.91698,-98.011826
3730,-28.908741,-98.244995
3731,90.836586,23.873598
3732,51.99467,56.11372
3733,129.06764,65.07157
3734,32.727863,-52.891514
3735,42.139656,89.878944
3736,-1.626639,-96.987755
3737,-21.355906,-96.9431
3738,-94.13896,-118.0781
3739,63.33013,-140.9681
3740,45.103973,100.116
3741,50.928654,30.478601
3742,-27.984251,-11.058897
3743,86.335205,20.659212
3744,145.14384,80.93573
3745,97.89003,109.67357
3746,-73.34194,-87.02785
3747,-34.22331,61.205925
3748,133.85915,-46.180412
3749,-35.232815,-62.045128
3750,-20.864243,12.735083
3751,20.73794,-101.97575
3752,32.077305,32.83351
3753,31.117682,-54.94151
3754,-21.634228,-104.390656
3755,145.23628,82.56007
3756,81.378944,6.1562476
3757,-0.95302427,-15.940876
3758,-41.315697,119.76037
3759,22.07704,-18.361849
3760,-67.51841,-25.32333
3761,-139.30074,74.58758
3762,96.55842,15.823633
3763,21.342669,127.11785
3764,73.476776,67.877396
3765,-22.515839,-39.993195
3766,-19.753023,-109.07486
3767,85.09626,85.59628
3768,60.668938,104.26933
3769,-116.4511,49.82271
3770,-8.242645,-88.64767
3771,36.00499,-59.69728
3772,118.51997,55.952545
3773,-61.62429,57.325092
3774,-28.383224,19.839058
3775,-40.238693,-43.269093
3776,-124.183304,0.18970068
3777,-8.838513,-7.42746
3778,-40.680748,84.150475
3779,-34.332554,79.965416
3780,41.86506,73.31759
3781,-7.7651415,131.14139
3782,-82.446014,-61.402065
3783,-91.46186,-86.39889
3784,-130.95041,-59.11663
3785,-108.77713,107.95971
3786,-36.611813,-79.21265
3787,-91.286354,-73.45887
3788,-5.8245506,-64.522934
3789,58.534084,67.78017
3790,135.60208,-48.21785
3791,-7.8855147,11.740587
3792,24.984167,35.921387
3793,-16.668915,-74.99771
3794,72.90878,51.676064
3795,14.160571,-42.108704
3796,53.807602,43.7303
3797,-131.57098,-62.05528
3798,-1.6777128,-156.58258
3799,-155.08107,-55.213528
3800,-51.944874,-48.65975
3801,96.5173,109.47641
3802,-109.8924,38.83015
3803,-11.877297,32.860077
3804,107.26951,122.52477
3805,59.040676,73.80952
3806,-49.954075,-39.267696
3807,65.06439,-37.489983
3808,-33.048973,-150.95924
3809,-117.811935,50.687073
3810,-76.857735,-130.98727
3811,-84.142235,-72.715294
3812,49.63418,36.948093
3813,31.518372,50.96138
3814,131.85555,87.96976
3815,-34.16887,59.491604
3816,68.58325,54.381832
3817,-89.78851,-31.234535
3818,52.480343,92.944214
3819,63.05148,-29.987185
3820,152.0909,17.534025
3821,-107.82715,106.602974
3822,40.753498,78.593285
3823,-7.268173,84.42443
3824,51.328407,89.5297
3825,91.155716,123.17279
3826,84.22687,84.71944
3827,-15.900625,-153.85039
3828,-118.160164,-44.49953
3829,-48.032967,32.133675
3830,1.7186799,-101.993256
3831,75.909966,-33.291115
3832,-82.95852,26.765905
3833,-177.50208,-7.45055
3834,-21.313936,129.84483
3835,160.7136,-4.5374503
3836,-1.8651628,-55.66789
3837,-125.000275,-61.915913
3838,-48.20761,-43.844646
3839,111.28983,3.477626
3840,-52.048183,15.87571
3841,11.283537,-72.649475
3842,103.26061,6.219031
3843,-27.945585,86.60384
3844,-121.67839,-24.800358
3845,49.394855,73.67419
3846,92.13419,109.93212
3847,-61.78365,-110.77642
3848,158.68297,-14.538243
3849,28.279634,131.55196
3850,-28.031227,-22.082096
3851,6.5331607,-100.97404
3852,50.363747,54.38804
3853,-30.312763,54.530674
3854,3.574887,-5.384968
3855,-115.583084,12.729958
3856,-59.82507,-56.717537
3857,-83.92767,25.607452
3858,57.70388,71.78321
3859,-3.4893012,-114.966934
3860,30.911886,-52.43086
3861,-23.85963,41.98706
3862,-29.594303,0.5535889
3863,-20.086018,-110.64188
3864,54.8895,43.948578
3865,-80.04388,38.734196
3866,-42.348736,88.04038
3867,-92.053085,9.938693
3868,-46.365566,-21.06809
3869,97.24136,109.928894
3870,0.62445205,6.862531
3871,-35.931923,-126.36805
3872,32.58036,-62.58721
3873,73.09557,21.031397
3874,-122.076675,-11.761554
3875,81.456505,50.816128
3876,-107.264786,-47.704556
3877,19.979105,-111.51558
3878,-105.72614,-49.017452
3879,61.31354,19.26234
3880,-37.491756,116.10545
3881,-74.085335,-87.28013
3882,-21.466131,40.278442
3883,79.979095,35.052135
3884,-23.0113,96.80004
3885,-27.281645,52.616615
3886,-24.402214,39.722225
3887,3.3059747,-3.058061
3888,85.56989,-22.414616
3889,171.03117,6.039971
3890,87.8456,-74.294716
3891,129.47162,-39.824364
3892,-102.24803,-110.356155
3893,97.01583,103.00574
3894,-128.83168,-47.19723
3895,-32.503223,-148.76077
3896,-33.868668,-44.011875
3897,-75.741684,14.526116
3898,101.26777,-0.21194199
3899,-57.671215,-43.781334
3900,104.77279,113.27375
3901,-22.906664,74.88581
3902,126.23178,112.48306
3903,17.668661,-87.90492
3904,-28.938997,85.69678
3905,-14.679306,75.06505
3906,102.480835,79.84024
3907,24.400846,15.334664
3908,108.203285,109.93583
3909,-120.79507,-62.734535
3910,118.26455,56.403954
3911,-88.741554,61.874477
3912,10.299746,-117.00076
3913,13.704421,-126.46805
3914,64.077286,-62.54261
3915,32.92404,-69.8175
3916,43.39723,101.84641
3917,-92.08441,-115.960945
3918,106.88691,9.768455
3919,-27.706116,-29.338974
3920,102.2511,103.15398
3921,27.109251,132.45311
3922,171.04707,19.110992
3923,64.014366,-35.11224
3924,46.19516,35.542057
3925,39.4311,87.66683
3926,-82.51226,54.14211
3927,-69.9434,-37.22242
3928,44.148506,64.25521
3929,-64.90879,71.09265
3930,-34.233116,-40.32883
3931,172.71007,5.116655
3932,-115.79808,52.49022
3933,-48.637436,-25.0455
3934,28.67944,-24.616222
3935,116.98796,97.73075
3936,-3.9440448,-94.08152
3937,-73.82373,-42.5015
3938,-21.521978,13.477995
3939,-22.795326,8.84823
3940,-82.43969,-127.48788
3941,-2.7305229,-107.91293
3942,-97.61541,-131.2889
3943,162.48447,14.931844
3944,5.3352137,104.28011
3945,-43.33608,-109.85892
3946,-17.828976,47.010735
3947,116.31012,100.111084
3948,89.582565,-50.22139
3949,37.743027,85.51832
3950,103.29175,6.225785
3951,-39.15854,-151.10374
3952,-119.19224,-15.015829
3953,-80.349556,-79.383545
3954,-13.511431,-9.587579
3955,-37.839527,-124.01767
3956,-22.245275,-101.34637
3957,-79.35144,-7.507856
3958,-88.143974,20.598747
3959,16.596104,-102.21142
3960,133.65099,97.86524
3961,9.106106,114.52774
3962,115.628136,105.50694
3963,154.65579,10.769739
3964,126.02695,117.041176
3965,-62.83292,-104.45153
3966,-34.610775,-138.82751
3967,-108.303986,44.34494
3968,-29.871943,39.1006
3969,-17.619741,34.88922
3970,-8.412565,-48.283
3971,-32.734604,-8.158615
3972,21.833763,-1.4374363
3973,145.14673,34.447445
3974,4.8546515,92.704056
3975,85.458305,87.17098
3976,-53.84539,-79.13505
3977,71.252945,72.065575
3978,13.050995,-71.17537
3979,45.104836,-62.932526
3980,-83.047035,-38.603832
3981,-62.628277,-108.22577
3982,33.012066,-98.32401
3983,-108.66114,-58.89078
3984,-122.694435,-6.0684414
3985,-34.045807,20.507133
3986,-90.89839,-109.56214
3987,-70.6558,-88.63273
3988,149.9381,-4.0302067
3989,-46.652916,22.755363
3990,63.99916,-35.678894
3991,72.85652,-37.903934
3992,16.201113,-71.33828
3993,6.6461816,106.52139
3994,-86.140366,-113.21611
3995,59.406696,115.30874
3996,31.277285,33.979458
3997,-25.69915,-84.40018
3998,40.80452,26.997993
3999,-28.000723,86.57556
4000,43.810726,93.50826
4001,-63.05415,-76.318924
4002,-95.45937,-66.88119
4003,-12.287491,-83.91911
4004,-120.52607,51.29724
4005,-23.25498,-44.70564
4006,128.14189,105.36787
4007,34.52268,65.11587
4008,45.707554,-1.1750457
4009,147.3161,13.382022
4010,-69.828316,-9.184003
4011,-21.919521,-6.553676
4012,15.905124,-104.00278
4013,62.715965,-148.25687
4014,99.727905,20.789167
4015,-18.980728,107.65718
4016,75.857796,25.202234
4017,15.96675,-6.834835
4018,-47.67821,-2.242015
4019,4.155922,-105.685455
4020,93.616104,71.60017
4021,48.164318,-36.196243
4022,24.860329,-43.34354
4023,-136.15686,77.525406
4024,-29.552834,56.72311
4025,70.50472,26.868183
4026,-14.992649,-156.2784
4027,35.64486,-102.483765
4028,90.79437,86.55674
4029,33.329712,-87.035286
4030,11.337119,-100.63185
4031,-16.870718,119.589645
4032,-86.18433,-46.98123
4033,0.056087267,34.902054
4034,21.836226,56.86254
4035,77.863106,-8.483772
4036,45.473953,-69.02102
4037,72.8417,82.627144
4038,26.84706,135.96463
4039,-33.024548,4.8537784
4040,83.04446,-7.55373
4041,49.1709,10.811168
4042,-9.402407,-110.38467
4043,168.82556,17.282602
4044,48.01254,-2.2166088
4045,-29.068335,44.615704
4046,-81.083176,-19.791534
4047,-36.197594,-98.45803
4048,42.941654,-57.915524
4049,171.30968,18.800621
4050,144.2076,94.853355
4051,133.51176,-44.068302
4052,-11.264971,112.43833
4053,-66.9704,75.4764
4054,43.42286,43.42921
4055,65.126755,-37.581306
4056,16.10648,-77.362495
4057,-97.471954,-4.4587035
4058,-73.32011,-30.310583
4059,-22.125587,95.29952
4060,-24.908306,35.111637
4061,-73.54411,74.69294
4062,157.4276,6.6780915
4063,42.095448,-60.999943
4064,86.14685,83.265
4065,23.901787,45.775475
4066,93.044525,98.03324
4067,-130.11832,-63.052986
4068,14.101035,-40.04745
4069,-22.83417,126.38529
4070,-86.40837,-75.50145
4071,-107.45367,106.12457
4072,94.39608,117.112144
4073,129.89018,88.277756
4074,47.141212,-67.17325
4075,-2.1638234,93.923
4076,-37.544865,81.40384
4077,27.143917,100.92955
4078,125.57269,88.86185
4079,93.469215,-25.463451
4080,-73.99,42.79043
4081,-11.287256,-14.427882
4082,161.36984,17.345804
4083,163.24295,28.579596
4084,4.5255065,4.0774083
4085,-128.74857,-45.434246
4086,-92.770905,-112.44481
4087,41.78132,-14.005251
4088,130.42653,105.895294
4089,-50.152473,110.57959
4090,68.41154,80.01348
4091,89.6,76.61356
4092,22.678976,-18.883568
4093,-62.432175,-100.36363
4094,7.6524143,-43.16442
4095,-109.690155,100.08059
4096,-14.307849,-5.61313
4097,-84.374756,-8.001065
4098,-48.159863,-34.756058
4099,5.273118,-155.00484
4100,53.7073,8.798461
4101,-106.79275,-25.649586
4102,34.145496,61.776802
4103,73.226746,44.40867
4104,-71.73102,-21.454622
4105,33.432373,-86.993706
4106,-32.79607,93.12331
4107,-33.252285,-146.36896
4108,43.020252,-108.51795
4109,65.5601,72.666855
4110,5.210826,114.54059
4111,-64.03358,43.95854
4112,45.676697,-38.911404
4113,-23.447248,-40.189926
4114,-89.01298,-128.72919
4115,46.580452,-40.970043
4116,86.184326,5.1701336
4117,-6.2529235,100.81364
4118,-15.645339,-97.65316
4119,-119.45247,-14.6579275
4120,-47.76385,-34.80955
4121,-107.574776,45.523575
4122,-19.781609,-11.017279
4123,-109.5236,-24.47534
4124,13.431292,-91.71211
4125,-131.95044,-45.68281
4126,-24.599379,-16.29663
4127,42.805283,-66.94174
4128,-8.64533,65.8293
4129,70.40013,34.00188
4130,45.668266,-69.415306
4131,-0.91803145,93.54372
4132,74.93496,-63.061848
4133,-15.904845,-32.931377
4134,63.404083,19.634058
4135,88.098274,78.358086
4136,-67.768684,-8.6910095
4137,-17.929813,17.53792
4138,-108.764435,-106.78935
4139,170.97794,3.6318414
4140,-7.389023,14.504766
4141,-9.649705,25.086458
4142,-9.330072,-150.68515
4143,-11.994321,11.235823
4144,-86.66236,-56.656548
4145,27.202654,-86.49774
4146,77.190735,102.10309
4147,51.060974,3.4322455
4148,-67.59299,31.508587
4149,-85.93189,-68.41347
4150,-71.47624,21.952686
4151,13.82479,-28.05389
4152,58.48097,100.90163
4153,154.68684,33.589237
4154,-75.73348,-34.54199
4155,-91.23562,18.997883
4156,-52.743713,-45.414127
4157,26.300076,35.745594
4158,-37.245346,104.685356
4159,13.944205,-63.007076
4160,-163.10251,-14.708681
4161,-61.527508,-106.08378
4162,82.60974,81.44768
4163,14.48038,2.512088
4164,0.40325928,-4.4404836
4165,-112.33172,101.55687
4166,97.99216,106.41768
4167,-55.709763,83.54746
4168,-41.24242,119.66308
4169,33.896038,48.039524
4170,-48.05245,-97.39184
4171,40.42785,-61.315647
4172,39.58253,-79.64617
4173,-78.23517,-94.03938
4174,-62.972313,70.34399
4175,167.95618,13.445712
4176,-35.26329,60.67091
4177,10.141888,-74.1388
4178,96.61379,16.292248
4179,-28.828072,-53.642082
4180,-177.12904,-9.486449
4181,29.411402,132.20442
4182,83.24558,-9.4766865
4183,-44.742016,-47.77734
4184,-57.313435,35.01233
4185,5.4592285,46.840897
4186,-93.642,8.671756
4187,-75.10424,-5.5045557
4188,22.644281,-70.04134
4189,131.50403,-47.388763
4190,-6.6226497,104.81819
4191,-18.23285,-54.820107
4192,-98.15072,-49.003693
4193,28.32158,-90.79317
4194,-41.08632,-59.69686
4195,-36.948627,105.76745
4196,119.8926,79.10126
4197,89.643394,-18.89795
4198,85.120224,-21.830631
4199,46.17256,-65.104485
4200,172.82133,1.4544557
4201,38.89026,-7.881997
4202,74.6752,-4.414084
4203,29.313421,131.85754
4204,-28.838821,-111.658035
4205,12.203906,-84.06767
4206,-11.495213,-12.991105
4207,142.59886,90.797066
4208,-118.14922,-45.289635
4209,-57.89506,-17.17196
4210,-54.76781,-58.670998
4211,78.50708,-46.43395
4212,95.533615,-1.3607079
4213,-21.23446,-57.52768
4214,-85.80662,25.395336
4215,-8.721479,-113.60526
4216,-16.574461,-75.348404
4217,-67.733665,-25.430017
4218,19.104706,-38.85826
4219,-37.510303,115.62688
4220,-82.351685,-104.360825
4221,108.31824,89.85814
4222,17.128145,100.210335
4223,85.72988,44.709236
4224,42.603645,-34.438766
4225,92.73596,120.61388
4226,-47.82069,-34.94717
4227,-33.076767,-104.64005
4228,9.584049,108.30392
4229,65.08158,-54.685028
4230,-59.484135,-108.59863
4231,-102.5013,-67.6289
4232,-3.6505408,85.92337
4233,-121.57645,-9.108103
4234,170.65524,19.843952
4235,36.36125,-25.626617
4236,-99.42582,-48.103924
4237,-10.779956,-148.58786
4238,-30.713745,95.858185
4239,-12.575589,87.28375
4240,-57.411106,-42.85036
4241,-109.27868,-10.903449
4242,-86.59988,-83.29548
4243,-121.69791,51.111233
4244,76.154755,84.04558
4245,-62.87826,-26.480486
4246,-49.203342,109.676094
4247,35.33379,-30.967646
4248,-51.61527,-69.66302
4249,-10.020329,97.64408
4250,35.908573,-101.407875
4251,56.631817,12.599033
4252,6.606431,-161.19086
4253,62.553497,-75.54211
4254,-56.42919,-23.034988
4255,88.420815,110.233894
4256,-10.7986355,-13.274077
4257,-62.41478,63.53211
4258,-22.824041,53.66785
4259,48.629936,-12.049352
4260,-84.895485,-26.129213
4261,38.772346,14.817522
4262,-27.882483,123.69407
4263,81.93612,71.35233
4264,87.6529,-5.7920775
4265,37.30356,96.69778
4266,76.19662,68.21609
4267,-8.72767,-47.47559
4268,-33.065765,-105.11442
4269,62.844757,-140.99237
4270,100.89534,-22.974829
4271,118.42608,1.2117196
4272,145.1754,71.03877
4273,-11.495252,-8.528368
4274,-42.17569,-43.0276
4275,-22.80425,79.60489
4276,-9.438298,-46.4394
4277,-75.4213,-54.317513
4278,62.987392,51.9363
4279,91.46135,-55.312027
4280,-82.484825,13.419196
4281,62.8073,-62.846348
4282,19.470264,-38.37332
4283,72.778015,94.2965
4284,55.3166,92.35422
4285,113.551285,89.17558
4286,116.13334,61.330475
4287,37.77057,29.173918
4288,131.97897,-48.692966
4289,-113.16763,-77.95899
4290,32.897717,77.26249
4291,5.081535,4.583017
4292,-13.327343,41.204845
4293,54.487473,80.48504
4294,173.62119,5.595058
4295,-77.283714,-87.89959
4296,-19.099335,-119.16437
4297,25.776632,71.23653
4298,-84.05135,-70.55995
4299,63.061024,51.05207
4300,-26.630081,43.732315
4301,-16.335552,-38.215748
4302,-41.861275,-90.067245
4303,-49.782967,1.4763952
4304,-19.235064,-117.74231
4305,-0.32914016,-94.84334
4306,-19.211807,98.99245
4307,-18.68468,52.38415
4308,-13.614921,1.0105065
4309,-23.796143,123.57664
4310,-105.10006,-23.609531
4311,39.824413,57.905354
4312,-7.828692,-9.044296
4313,-76.4141,73.822556
4314,-95.31226,-126.38629
4315,-84.7954,-25.709425
4316,-66.33276,90.42399
4317,1.769467,1.9431796
4318,-63.69652,29.313799
4319,-61.37325,-110.18427
4320,28.807728,71.61548
4321,-31.043076,-136.4454
4322,-20.57316,-67.25367
4323,26.036005,-50.55589
4324,100.596275,79.170204
4325,-63.25715,-50.70776
4326,-27.82442,-8.430535
4327,-10.281795,-71.01589
4328,-6.8135295,35.46523
4329,-57.93167,-102.63574
4330,59.965706,-7.5595417
4331,-105.70365,3.6842148
4332,-33.296497,23.98975
4333,136.86699,-44.966236
4334,105.98082,-3.3404555
4335,-55.79944,-47.500328
4336,76.01633,18.162107
4337,41.52161,-60.227455
4338,-81.70646,72.40991
4339,-21.140314,127.64558
4340,-35.882156,-5.709897
4341,-33.53019,-15.367113
4342,-155.30609,25.616476
4343,-104.46113,-86.97068
4344,29.21185,57.32829
4345,-33.65468,-48.560402
4346,43.842094,-59.374588
4347,101.79685,74.2689
4348,74.47942,-54.263496
4349,126.373276,65.240135
4350,-89.23613,-0.407821
4351,-120.791626,52.106037
4352,11.294095,-111.10321
4353,-33.938126,-149.24701
4354,-31.029642,123.10442
4355,31.184757,71.83148
4356,-17.384491,14.027159
4357,144.46696,81.103455
4358,172.57787,16.12492
4359,12.05148,-126.1356
4360,-111.32639,101.59999
4361,-4.9768715,-8.314511
4362,56.058372,23.106453
4363,123.63932,88.7749
4364,-12.090137,122.31422
4365,-68.09283,72.475105
4366,107.36808,103.73817
4367,-97.510864,-16.165268
4368,-21.662125,49.471893
4369,169.54636,28.714886
4370,-70.78295,-88.57248
4371,125.07274,110.174255
4372,27.472973,10.892721
4373,35.29405,-39.080162
4374,90.65975,100.899994
4375,-17.79513,130.3884
4376,-0.7976138,120.52046
4377,-26.445807,3.4353878
4378,-19.253998,-117.86289
4379,76.097145,-2.8810182
4380,-158.89928,-15.887586
4381,110.98373,62.38759
4382,-9.462451,-155.97115
4383,-98.17493,-115.73708
4384,3.7843866,126.39558
4385,-6.4508467,108.68437
4386,46.634155,35.361214
4387,-4.655963,119.936066
4388,-56.42574,-66.19487
4389,72.505424,67.7909
4390,-79.61775,41.89165
4391,78.09518,89.19703
4392,120.772545,117.17819
4393,-40.845337,83.9986
4394,4.922762,-9.083458
4395,103.79156,24.705276
4396,27.71671,2.7451708
4397,-68.90284,-68.64402
4398,-64.97284,52.850853
4399,-28.431053,-152.4513
4400,-60.85655,29.221228
4401,-65.621216,96.452225
4402,-62.488167,-67.722374
4403,9.667722,-46.20782
4404,-2.80544,113.763885
4405,-107.24676,-43.14505
4406,-2.9206026,-75.47477
4407,-86.89591,25.190914
4408,-122.31002,-64.96478
4409,13.351895,-125.04346
4410,-114.91646,52.801483
4411,118.02731,103.01356
4412,-62.003914,-62.640793
4413,-26.476404,21.02406
4414,32.923504,78.45432
4415,9.218104,-96.959335
4416,7.9127917,30.854902
4417,-13.646302,-7.320344
4418,10.5437,96.7298
4419,78.672134,-31.360891
4420,22.620861,36.291878
4421,-77.33404,24.573029
4422,-32.938866,79.11798
4423,12.675136,137.68703
4424,-8.6303215,25.25326
4425,-87.5938,21.137518
4426,123.24104,61.22984
4427,-7.8237257,127.39119
4428,34.83118,60.45471
4429,83.07472,57.63198
4430,-70.495476,24.796865
4431,-13.9425335,134.77536
4432,-12.378179,118.184235
4433,24.353651,-54.81594
4434,58.18116,31.954168
4435,11.128437,-52.995766
4436,102.77269,76.808334
4437,71.84957,-45.980507
4438,-26.780424,135.07414
4439,55.1953,117.52672
4440,100.82704,114.32053
4441,42.828907,-62.69054
4442,33.754513,113.499084
4443,43.54397,101.6502
4444,-136.1509,72.94887
4445,-28.316795,-136.95152
4446,-80.72368,-35.84603
4447,78.654945,-75.830414
4448,29.354042,34.29159
4449,-70.69565,-52.53566
4450,-68.07647,-27.310791
4451,-26.713917,-59.049603
4452,-112.56755,-31.809937
4453,-20.920534,8.035845
4454,-24.129099,46.58529
4455,-0.00048108428,-122.45622
4456,-133.90323,-50.427975
4457,71.07878,16.113663
4458,-117.88495,-66.91625
4459,-22.294624,122.62541
4460,-13.20971,-97.0597
4461,-84.124435,-22.664831
4462,-5.1668496,27.117601
4463,-10.9411125,-9.917231
4464,-91.522995,23.898874
4465,174.81976,4.8392687
4466,-17.340296,-92.4053
4467,-73.44374,42.703922
4468,-1.5004917,0.76112837
4469,-23.406599,130.5577
4470,-108.26438,44.76811
4471,90.64211,121.040596
4472,-28.744188,-151.81696
4473,35.043827,71.5938
4474,-12.716088,96.24989
4475,84.507095,42.645855
4476,7.037028,-73.023186
4477,-43.861675,23.679605
4478,2.0808942,-76.312416
4479,-13.544557,9.280799
4480,-84.19842,7.609234
4481,-95.99215,-39.259182
4482,-23.675983,-147.96707
4483,-61.991245,-52.6422
4484,142.72694,10.5661745
4485,7.7007723,99.25112
4486,90.21155,40.684948
4487,30.061798,-37.413857
4488,53.15645,-8.149373
4489,64.10911,21.626743
4490,173.37553,-5.573381
4491,-4.9800286,-156.25327
4492,-30.866846,76.259285
4493,-51.88105,-114.65298
4494,-56.81138,-36.854664
4495,41.05322,78.24591
4496,44.38241,34.443996
4497,161.0327,30.538042
4498,97.931885,15.555911
4499,-51.25228,-22.52427
4500,-48.671173,99.086586
4501,-28.403345,53.00508
4502,18.248459,-64.50396
4503,103.26491,126.03248
4504,-82.7649,-81.642624
4505,40.598293,-57.97195
4506,22.469572,-34.763607
4507,54.28361,-49.166767
4508,-41.86244,-131.55934
4509,7.4962654,-152.10928
4510,33.540833,46.199627
4511,-73.18251,-58.28129
4512,-19.559885,44.394444
4513,33.803413,-19.4947
4514,-26.768644,45.01638
4515,-30.065681,-53.62168
4516,-117.51529,46.857296
4517,-152.31465,25.24621
4518,-23.21073,19.797937
4519,117.92783,98.079315
4520,9.712567,-105.78513
4521,16.714045,-55.612465
4522,-5.6837173,-156.41121
4523,-14.506255,-26.263298
4524,39.890675,38.698288
4525,-19.092138,-118.41784
4526,-66.0894,-63.48068
4527,73.47085,81.35127
4528,112.66156,88.253265
4529,-108.34004,44.92951
4530,36.431416,-33.797657
4531,-20.455324,121.53822
4532,133.41154,-46.69956
4533,-25.109331,-97.37641
4534,55.187683,117.53247
4535,123.736015,105.39913
4536,79.744354,20.18978
4537,-34.037525,-87.954216
4538,-45.990696,-62.061638
4539,-59.860092,-35.607746
4540,-2.1392162,-97.00212
4541,1.6768502,-119.483925
4542,-87.65706,-22.655785
4543,88.12127,78.47217
4544,116.84486,-0.8416155
4545,-23.218748,50.92651
4546,1.3488433,-155.50224
4547,40.43951,55.64776
4548,-37.065136,-147.53944
4549,-72.1767,1.7440943
4550,45.651356,-5.961046
4551,4.5077825,0.92154485
4552,77.201775,-74.041306
4553,-33.88782,56.77328
4554,110.23099,118.714874
4555,145.32639,58.719296
4556,-71.65602,-95.8169
4557,-8.755709,99.94302
4558,137.39494,76.47936
4559,-97.66252,-41.208378
4560,93.221535,88.62525
4561,-98.9917,-126.36096
4562,-64.775764,58.405655
4563,-64.576935,-104.75781
4564,-35.418755,61.58631
4565,57.51582,10.73902
4566,-98.03017,-118.598885
4567,17.668549,-65.51016
4568,-27.571997,86.68987
4569,8.593876,-153.99791
4570,24.632914,-71.04316
4571,94.70537,53.976955
4572,-130.35931,-61.243164
4573,-93.071815,-110.32068
4574,-92.00529,-108.80286
4575,-122.07094,-58.28492
4576,162.21458,3.8706741
4577,174.3502,-0.85542715
4578,-14.035082,-147.43874
4579,61.987392,18.910881
4580,7.379319,-87.877686
4581,12.497457,-25.940168
4582,15.969661,39.298824
4583,-14.440272,44.119534
4584,105.41977,-1.8645883
4585,-89.18761,-37.68966
4586,87.95949,3.801282
4587,-26.89478,-50.44601
4588,-124.13882,-0.13349658
4589,121.4002,119.76638
4590,-70.121216,-97.27451
4591,-44.559757,-127.462456
4592,11.533087,119.24418
4593,-11.903166,4.047605
4594,-86.2289,-112.96941
4595,-65.96913,75.778946
4596,-2.549257,-66.896576
4597,-66.781456,92.60429
4598,-20.926353,-93.24558
4599,-64.903755,30.653622
4600,5.25807,-8.670925
4601,-7.0343976,99.578545
4602,-50.067394,-113.57606
4603,-81.17041,66.0645
4604,60.567513,100.18497
4605,-78.38089,34.209824
4606,-55.729115,-45.214962
4607,-8.130081,13.308914
4608,-84.049225,-36.449505
4609,-176.50166,-4.941024
4610,-15.531789,-54.878685
4611,64.64761,-76.72165
4612,17.940374,118.0773
4613,44.359303,25.202028
4614,63.498188,-30.350828
4615,-16.579916,126.65876
4616,-9.580748,129.87137
4617,165.18797,15.370821
4618,7.6075993,-161.46736
4619,107.62129,114.460434
4620,138.27936,-44.480972
4621,-9.94645,10.459924
4622,-50.094788,-98.13339
4623,-15.191698,125.07496
4624,-70.491,76.60262
4625,-137.67047,72.13084
4626,-101.561226,-73.68126
4627,-42.1793,-127.10824
4628,84.58571,70.95482
4629,-155.76114,26.005527
4630,53.24704,57.264244
4631,-20.283007,12.499898
4632,-153.34245,26.043678
4633,-41.105305,92.66692
4634,116.38189,60.752304
4635,73.7432,85.44359
4636,-58.96823,-44.251656
4637,107.06457,114.47112
4638,-108.82047,106.74538
4639,53.062115,52.187443
4640,87.848434,24.870918
4641,-84.58568,-129.22694
4642,-27.060806,42.313324
4643,-75.88898,-52.993088
4644,-30.08903,-36.215477
4645,-8.753418,100.175125
4646,3.084762,-105.92884
4647,-56.18582,46.104366
4648,19.27825,-65.166275
4649,100.54436,25.272367
4650,-84.18304,-27.523373
4651,175.19592,10.645788
4652,-60.67223,-16.643583
