filename,anumber,report_type,sentence_count,prop,length
a088483_c201_2006_2010a_10954640.json,88483,Annual,157,0.5859872611464968,92
a088486_e52-2236 - annual report 2010 - 22nov10_10573592.json,88486,Annual,124,0.3548387096774193,44
a088487_brightstar_2010_annual report_10445227.json,88487,Annual,193,0.5440414507772022,105
a088489_e29_710_2010a_10100942.json,88489,Annual,177,0.3841807909604521,68
a088490_ar2010_10037722.json,88490,Annual,183,0.31693989071038253,58
a088491_carnilya hill annual technical report 2010_9774082.json,88491,Annual,207,0.4057971014492755,84
a088492_2010heinesdam_annualreport_9723577.json,88492,Annual,147,0.6054421768707486,89
a088492_2010heinesdam_verificationreport_9723042.json,88492,Annual,19,0.631578947368421,12
a088493_c139_2007_a_2010_16064632.json,88493,Annual,311,0.4726688102893895,147
a088494_e39-1182_2010p_11632224.json,88494,Partial Surrender,44,0.47727272727272724,21
a088495_e39_831_2010p_15437704.json,88495,Partial Surrender,249,0.46987951807228895,117
a088496_0820-2010-02_15171393.json,88496,Partial Surrender,31,0.1935483870967742,6
a088497_m_2010a_14661848.json,88497,Annual,157,0.31210191082802546,49
a088498_c130_2007_2010a_14381588.json,88498,Annual,40,0.6499999999999999,26
a088499_e39-895fs10_11262887.json,88499,Final Surrender,33,0.8484848484848486,28
a088500_e39_1294_10a_12618951.json,88500,Annual,100,0.31000000000000005,31
a088503_e04-1721 annual 2010_12363780.json,88503,Annual,47,0.4468085106382978,21
a088504_e04-1842 annual 2010_12002644.json,88504,Annual,50,0.49999999999999994,25
a088505_e04-1728 annual 2010_11851890.json,88505,Annual,50,0.49999999999999994,25
a088506_e04-1718 annual 2010_11786980.json,88506,Annual,47,0.4468085106382978,21
a088507_e38_1559_2010p (3) small_11568583.json,88507,Partial Surrender,80,0.1875,15
a088508_e38_0812_2010p_16590470.json,88508,Partial Surrender,83,0.26506024096385544,22
a088509_e15_1096_s_2010_16227779.json,88509,Final Surrender,46,0.4347826086956522,20
a088510_e04-1833 annual 2010_16168192.json,88510,Annual,50,0.49999999999999994,25
a088511_e04-1835 annual 2010_16106471.json,88511,Annual,50,0.49999999999999994,25
a088513_plover bore_m53-193_2010a_16056054.json,88513,Annual,135,0.4814814814814814,65
a088514_c199_2008_report_2010_13095730.json,88514,Annual,89,0.3146067415730337,28
a088515_e28-1630_annual_report_2010_15988944.json,88515,Annual,75,0.38666666666666666,29
a088516_dmp annual report 2009-2010_9578533.json,88516,Annual,88,0.3522727272727272,31
a088516_projectinitials_e08_1593_2010a_verification report for annual report_12457392.json,88516,Annual,23,0.4347826086956522,10
a088517_c145_2007_2010a_15792874.json,88517,Annual,175,0.4114285714285715,72
a088518_e39_1295_10a_15382416.json,88518,Annual,94,0.29787234042553185,28
a088520_e30_294_2010p_14582682.json,88520,Partial Surrender,71,0.3802816901408451,27
a088521_e58-278_part_surrender_2010_14428643.json,88521,Partial Surrender,104,0.7403846153846159,77
a088522_ww_2010a_14166810.json,88522,Annual,289,0.48788927335640114,141
a088523_minex report c161_2006_2010_18001911.json,88523,Annual,154,0.5454545454545455,84
a088524_e52_2124_ 2010a_14226461.json,88524,Annual,92,0.5108695652173911,47
a088525_mineral resource  report - south limb pod - mount mulcaly project_15421334.json,88525,Annual,41,0.34146341463414637,14
a088525_unlock-mm_a_2010_11570832.json,88525,Annual,89,0.44943820224719094,40
a088526_wd_p59_1725_2010f_14170033.json,88526,Final Surrender,53,0.32075471698113206,17
a088527_wd_p59_1726_2010f_10665857.json,88527,Final Surrender,71,0.23943661971830985,17
a088528_e63_0707 heartbreak  final report 20100825_11449661.json,88528,Final Surrender,28,0.14285714285714285,4
a088529_e63_0708 heartbreak final report 20100825_11406210.json,88529,Final Surrender,28,0.14285714285714285,4
a088530_c99-2007_2010a_14099388.json,88530,Annual,226,0.6061946902654872,137
a088530_verification report_14099891.json,88530,Annual,13,0.6923076923076924,9
a088534_bellchambers_e5700778_ar2010_12058790.json,88534,Annual,53,0.33962264150943394,18
a088535_10-056 annual report m80526 forrest river_12040655.json,88535,Annual,119,0.1680672268907563,20
a088536_mtida_e29_560_2010a_11749173.json,88536,Annual,2360,0.12076271186440656,285
a088537_m29_408_10a_11684671.json,88537,Annual,1618,0.19035846724351022,308
a088538_pl77_3508 annual technical report 20100930_11700984.json,88538,Annual,78,0.5384615384615384,42
a088539_28747 oakover_11638967.json,88539,Annual,46,0.19565217391304346,9
a088540_e45_3325_2010s_17081266.json,88540,Final Surrender,25,0.5599999999999999,14
a088542_c37_2010_2010a_13990685.json,88542,Annual,89,0.4269662921348314,38
a088543_daltons_p45-2702_cr496_ a_2010_13953457.json,88543,Annual,60,0.15000000000000002,9
a088544_annual report c10_2009_2010_12794595.json,88544,Annual,68,0.5441176470588236,37
a088545_p25_1888_2010s_12745852.json,88545,Final Surrender,60,0.26666666666666666,16
a088546_mek_e20!657_p20!2008-2013 final_2010f_12775774.json,88546,Final Surrender,24,0.6666666666666666,16
a088547_combined annual mineral exploration report_nov10 adj_12520864.json,88547,Annual,121,0.49586776859504145,60
a088550_2010 11 30 partial surrender report 3522_12300270.json,88550,Partial Surrender,83,0.5662650602409638,47
a088551_fxr_annual_e47-1758_2010_12054558.json,88551,Annual,115,0.3043478260869565,35
a088551_munnimunni_inloop_fixedloop_2010_report_487_12037752.json,88551,Annual,201,0.4278606965174127,86
a088553_berringarra  e09 1362 partial surrender report 2010_11214496.json,88553,Partial Surrender,32,0.3125,10
a088554_c113_04_2010a_14927781.json,88554,Annual,267,0.6816479400749075,182
a088555_c60_2008_2010s_12073173.json,88555,Final Surrender,23,0.4347826086956522,10
a088555_projects drill log_12074368.json,88555,Final Surrender,16,0.3125,5
a088556_2010123109034761_10948685.json,88556,Annual,13,0.23076923076923078,3
a088557_m37_220_2010_10597940.json,88557,Annual,39,0.5128205128205128,20
a088558_egerton 2010 rept_16423250.json,88558,Annual,119,0.6302521008403366,75
a088559_2010_final_16336805.json,88559,Annual,62,0.6129032258064515,38
a088560_2010_final_16342188.json,88560,Annual,62,0.6129032258064515,38
a088561_2010_final_16330973.json,88561,Annual,62,0.6129032258064515,38
a088562_2010_final_16319866.json,88562,Annual,62,0.6129032258064515,38
a088563_2010_final_16325320.json,88563,Annual,62,0.6129032258064515,38
a088564_2010_final_16375797.json,88564,Final Surrender,62,0.6129032258064515,38
a088565_c297-1998_ar-2010_002_report_10463063.json,88565,Annual,125,0.336,42
a088566_birrindudu combined report_2010_a_01_reportbody_10180548.json,88566,Annual,137,0.17518248175182483,24
a088567_annual report_m15_1791_2010_15670271.json,88567,Annual,57,0.3333333333333333,19
a088568_e45_3183 shaw river resources annual report 2010_14873124.json,88568,Annual,59,0.40677966101694907,24
a088568_srr_verification report_annual report_e45_3183_2010_14874316.json,88568,Annual,11,0.45454545454545453,5
a088569_north shaw hillside (c71 2004) 2009 10 cmer 03122010_14759647.json,88569,Annual,64,0.515625,33
a088570_bb_bindoon_2010a_14784092.json,88570,Annual,78,0.35897435897435903,28
a088571_c198_2008_report_2010_14666019.json,88571,Annual,110,0.4000000000000001,44
a088572_hem_e47_1904_annual_report_2010_14430878.json,88572,Annual,107,0.34579439252336447,37
a088575_e47-1272 annual dmp report final december 2010_10997705.json,88575,Annual,397,0.03778337531486146,15
a088576_ar_e69_2229_2010_15222289.json,88576,Annual,68,0.25,17
a088577_ar_e69_2230_2010_15038961.json,88577,Annual,69,0.28985507246376807,20
a088578_burnakura_project_annual_report_2010_10917657.json,88578,Annual,157,0.5732484076433121,90
a088579_gabanintha_combined annual_10_11139848.json,88579,Annual,160,0.5312499999999998,85
a088580_sargon 2010 annual report_10668265.json,88580,Annual,117,0.3418803418803419,40
a088581_p45_2733-i annual report 2009-2010_9706444.json,88581,Annual,28,0.6071428571428571,17
a088582_cw_1207_2010a_9935008.json,88582,Annual,257,0.5875486381322959,151
a088583_mbs_1302_2010a_10018562.json,88583,Annual,248,0.5967741935483867,148
a088586_dh_ar_2010_e31_733_verification report_9446901.json,88586,Annual,7,0.7142857142857142,5
a088586_dh_e31_733_ann_report_2010_9451002.json,88586,Annual,62,0.24193548387096772,15
a088587_el77_1236 partial surrender report 20101101_10098923.json,88587,Partial Surrender,83,0.5542168674698795,46
a088588_reedy pegasus annual report 2010a_14424046.json,88588,Annual,27,0.4444444444444444,12
a088589_2010_waroona annual combined report c1222002_e70_2407_e70_2610_14361459.json,88589,Annual,50,0.39999999999999997,20
a088590_c223_1998_2010v verification report_11346632.json,88590,Annual,21,0.23809523809523808,5
a088590_southdown c223_1998_2010a 110824_11403142.json,88590,Annual,188,0.28191489361702127,53
a088591_p51_2578 annual report 2010_final_12378036.json,88591,Annual,51,0.6666666666666666,34
a088592_p51_2579 annual report 2010_final_12323173.json,88592,Annual,51,0.6666666666666666,34
a088593_spinifex_e803572_10atr_12153340.json,88593,Annual,61,0.5901639344262296,36
a088594_walscp10 annual report_11135413.json,88594,Annual,81,0.1728395061728395,14
a088595_fr_yuleriver e47_1731_2010_12019997.json,88595,Final Surrender,110,0.24545454545454548,27
a088596_fr_pardoo telyagel_2010_11431336.json,88596,Final Surrender,125,0.5360000000000001,67
a088597_fr_1340 yule group_2010 _11169006.json,88597,Final Surrender,130,0.4076923076923078,53
a088598_annual report 133&175_09-10_15285671.json,88598,Annual,80,0.325,26
a088599_rv_c213_2008_2010a_15261963.json,88599,Annual,174,0.37931034482758613,66
a088599_rv_c213_2008_2010av_15262596.json,88599,Annual,12,0.41666666666666663,5
a088600_m39-159 2010a report_15176008.json,88600,Annual,112,0.5535714285714287,62
a088601_atr_p15-5273-5275_2010_12065551.json,88601,Annual,55,0.3090909090909091,17
a088604_m20_118-i annual report 2009-2010_9928699.json,88604,Annual,582,0.3453608247422679,201
a088605_corboys north annual report nov2010_9892086.json,88605,Annual,78,0.47435897435897434,37
a088606_e38_1642_2010p_11304233.json,88606,Partial Surrender,83,0.27710843373493976,23
a088607_c109_2009_a_2010_16377432.json,88607,Annual,78,0.423076923076923,33
a088607_c109_2009_verif_2010_16375996.json,88607,Annual,10,0.3,3
a088608_2069__pre_redcliffe_mltem_report_15746439.json,88608,Annual,106,0.4433962264150943,47
a088608_c169-2005_2010a_15786025.json,88608,Annual,174,0.4942528735632181,86
a088609_c238-2007_2010s_15256070.json,88609,Final Surrender,71,0.323943661971831,23
a088610_c239-2007_2010s_14853842.json,88610,Final Surrender,73,0.5616438356164384,41
a088611_p37-6697_2010s_15535955.json,88611,Final Surrender,50,0.7400000000000002,37
a088612_min exp report foley outcamp e3600563 with app_12083717.json,88612,Annual,129,0.6279069767441862,81
a088613_bluefunnel_m16_19_2010a_12569427.json,88613,Annual,29,0.6206896551724138,18
a088614_yr_s_2010_10246071.json,88614,Final Surrender,62,0.14516129032258063,9
a088615_e08_1865_bibliographic_data_sheet_16196525.json,88615,Annual,7,0.5714285714285714,4
a088616_e77_1362_2009a_15831262.json,88616,Annual,120,0.48333333333333345,58
a088617_10 annual report lakebarleee77-1460_15577163.json,88617,Annual,74,0.5945945945945947,44
a088618_10 annual report lakebarleee29-652_15194088.json,88618,Annual,54,0.5555555555555556,30
a088619_ncrc-mt  carnage 2 report c 182-2010_15217874.json,88619,Annual,135,0.5777777777777777,78
a088620_m 52-806 annual report ye 2010 10 15_15793539.json,88620,Annual,43,0.2558139534883721,11
a088621_va_c116_2005_2010a verification report_15852313.json,88621,Annual,13,0.46153846153846156,6
a088621_va_c116_2005_2010a_15858276.json,88621,Annual,801,0.11735330836454427,94
a088622_e70_2846 2010 partial surrender_9583312.json,88622,Partial Surrender,70,0.45714285714285724,32
a088623_wa13368_goldphyre_mineral_exploration_report10_11112152.json,88623,Annual,91,0.3516483516483516,32
a088625_yerecoin e70-2733_cr499_ a_2010_11483729.json,88625,Annual,115,0.382608695652174,44
a088626_mb_e29_713_text2010a_11972483.json,88626,Annual,50,0.44,22
a088628_c132_2007_2010a_12122890.json,88628,Annual,98,0.4285714285714285,42
a088629_p 77 3386 great bingin 2010_14856897.json,88629,Annual,109,0.4036697247706422,44
a088631_mh_e57-788_2010s_14719472.json,88631,Final Surrender,80,0.575,46
a088631_mh_e57-788_2010s_combined_14718645.json,88631,Final Surrender,80,0.575,46
a088632_mhn_c2-2007_2010s_14364701.json,88632,Final Surrender,125,0.5360000000000001,67
a088632_mhn_c2-2007_2010s_combined_14365146.json,88632,Final Surrender,125,0.5360000000000001,67
a088633_mdx_e29-533_2010s_12421486.json,88633,Final Surrender,115,0.46086956521739136,53
a088633_mdx_e29-533_2010s_combined_12420629.json,88633,Final Surrender,114,0.482456140350877,55
a088633_paradise_well-victory_bore_memo_27_12434546.json,88633,Final Surrender,37,0.5135135135135136,19
a088634_title page and doir bibliographic data sheet_9909478.json,88634,Annual,5,0.8,4
a088634_yuinmery annual report 2010_9909897.json,88634,Annual,79,0.6582278481012658,52
a088635_el74312_2010_a_01_reportbody_15153067.json,88635,Annual,76,0.35526315789473684,27
a088637_c116_2001_pennywest_2010ann_11196660.json,88637,Annual,54,0.38888888888888895,21
a088638_e53_1396_2010_ann_11309958.json,88638,Annual,42,0.23809523809523808,10
a088639_p57_1050_2010_ann_11298094.json,88639,Annual,42,0.2857142857142857,12
a088640_p57_1051_2010_ann_11344217.json,88640,Annual,42,0.2857142857142857,12
a088641_p57_1052_2010_ann_11501003.json,88641,Annual,42,0.2857142857142857,12
a088642_annual report p70 975 28oct09 to 27oct10_14555274.json,88642,Annual,49,0.12244897959183673,6
a088643_annual report p70 974 28oct09 to 27oct10_9877086.json,88643,Annual,50,0.12,6
a088644_dd3_e74_344_2010s_verification report_15933907.json,88644,Final Surrender,21,0.8571428571428571,18
a088644_dourdi_downs3_e74_344_2010s_15934484.json,88644,Final Surrender,118,0.6949152542372881,82
a088645_znc0017_c49_2009_ar2010_15212643.json,88645,Annual,224,0.441964285714286,99
a088646_c589_1994_2010a_final_16726430.json,88646,Annual,55,0.6727272727272728,37
a088647_western shaw  e45_2245-i annual report 2010_16122472.json,88647,Annual,30,0.6,18
a088648_e45_2312-i annual report 2009-2010_16080141.json,88648,Annual,76,0.31578947368421045,24
a088649_c214_2006_2010a_15851057.json,88649,Annual,151,0.2913907284768212,44
a088650_dmp annual report e59_1362_15177782.json,88650,Annual,43,0.5348837209302326,23
a088651_archiecreek_combined report 2010_11777501.json,88651,Annual,165,0.5151515151515152,85
a088652_rv_e52_2049_2010a_14703655.json,88652,Annual,131,0.465648854961832,61
a088652_rv_e52_2049_2010av_14704371.json,88652,Annual,18,0.49999999999999994,9
a088653_diorite hill_c249-2008_e38-1430_cr522_p_2010_14720799.json,88653,Partial Surrender,141,0.34042553191489355,48
a088654_hp_partsurr_2010_14586581.json,88654,Partial Surrender,69,0.49275362318840576,34
a088655_yeelirrie_e57_739_2010a_14440105.json,88655,Annual,130,0.4615384615384617,60
a088656_bh_c4_2001_2010a_11623591.json,88656,Annual,147,0.6258503401360548,92
a088657_sw_e31_658_text2010pr_12769432.json,88657,Partial Surrender,118,0.5169491525423727,61
a088658_sw_e31_658_text2010a_14021645_12013516.json,88658,Annual,165,0.5757575757575756,95
a088659_broads dam c141-2010_14368248.json,88659,Annual,143,0.6923076923076921,99
a088660_moora exploration report 2010_14162791.json,88660,Annual,161,0.33540372670807456,54
a088661_c117-2010_2010a_15099896.json,88661,Annual,84,0.13095238095238093,11
a088662_e66066_2010_a_01_reportbodyv1_14706209.json,88662,Annual,91,0.2857142857142857,26
a088663_e66057_2010_a_01_reportbody_14594020.json,88663,Annual,95,0.43157894736842095,41
a088664_robinson_range_e52_2163_2010a_14476282.json,88664,Annual,76,0.5000000000000001,38
a088665_bb_a_2010_15374749.json,88665,Annual,69,0.20289855072463767,14
a088666_c28_1997_2010_a_01_report_13922512.json,88666,Annual,1704,0.295774647887324,504
a088667_e80_3574_2010ar_14089647.json,88667,Annual,66,0.5757575757575758,38
a088668_e80_3574 2010ps_12719844.json,88668,Partial Surrender,21,0.19047619047619047,4
a088669_cr_2009_2010_a_01_reportbody_14775568.json,88669,Annual,210,0.43809523809523826,92
a088670_e45_3139_2010_ar_16311809.json,88670,Annual,62,0.24193548387096772,15
a088670_verification report_e45_3139_2010_ar_16312652.json,88670,Annual,13,0.6923076923076924,9
a088671_e45_3288_2010_ar_16281411.json,88671,Annual,62,0.24193548387096772,15
a088671_verification report_e45_3288_2010_ar_16282063.json,88671,Annual,13,0.6923076923076924,9
a088672_c170_2008_pardoo-goldsworthy_annual_report_2009-2010_13072422.json,88672,Annual,1018,0.3005893909626716,306
a088673_e77_987_2010p_12401412.json,88673,Partial Surrender,92,0.5869565217391303,54
a088675_c245_2008_2010s_12208072.json,88675,Final Surrender,117,0.4957264957264959,58
a088676_unlock-annual explor report wm nov2010_11208105.json,88676,Annual,53,0.32075471698113206,17
a088677_fraser range classic minerials ltd - copy_12174422.json,88677,Annual,24,0.41666666666666663,10
a088679_hl_m52_600_2010a_11466679.json,88679,Annual,131,0.5190839694656487,68
a088679_hle_im_august 2010_11767267.json,88679,Annual,144,0.3263888888888889,47
a088680_mh_e57_787_2010s_15608608.json,88680,Final Surrender,88,0.5568181818181815,49
a088680_mh_e57_787_2010s_combined_15606480.json,88680,Final Surrender,87,0.5632183908045978,49
a088681_mtwebb_2010a_17341685.json,88681,Annual,502,0.34462151394422286,173
a088682_e09_1213_2010_a_11686281.json,88682,Annual,46,0.608695652173913,28
a088683_mh_a_2010_9708636.json,88683,Annual,130,0.2153846153846154,28
a088684_mtwebb_2010s_11606355.json,88684,Final Surrender,93,0.32258064516129026,30
a088685_second ar_ e51_1211_11536800.json,88685,Annual,20,0.7999999999999999,16
a088686_erlistoun_2010_final_11382334.json,88686,Annual,135,0.44444444444444436,60
a088687_c196-2008 annual report 2010_10185535.json,88687,Annual,101,0.415841584158416,42
a088688_e 52-1752 annual report ye 11-11-10_17799870.json,88688,Annual,91,0.36263736263736257,33
a088689_e66_64 annual report 2010_10449922.json,88689,Annual,284,0.33450704225352085,95
a088690_e80_3816_ar_2010_16510030.json,88690,Annual,134,0.30597014925373134,41
a088691_caz_bal_c142_2010_2010an_16399376.json,88691,Annual,48,0.2708333333333333,13
a088692_annual technical report e 38  1850 2010_16282222.json,88692,Annual,48,0.375,18
a088693_e04_1771 annual report 2010_11442213.json,88693,Annual,56,0.2857142857142857,16
a088694_annual technical report e04 1533 2010_11377550.json,88694,Annual,97,0.23711340206185566,23
a088695_e45_3383 2010 annual report_11318978.json,88695,Annual,356,0.5674157303370793,202
a088696_unlock-c49_2005_2010a_11153505.json,88696,Annual,604,0.18046357615894032,109
a088698_wm_e47-1557-i_2010a_11324171.json,88698,Annual,68,0.5882352941176471,40
a088698_wm_e47_1557-i_2010a_title-bibliogaphic_sheet_11322925.json,88698,Annual,8,0.625,5
a088699_c_hamilton_thesis_10796416.json,88699,Partial Surrender,1034,0.5348162475822069,553
a088699_unlock-e04_1526_2010p_11243146.json,88699,Partial Surrender,140,0.3142857142857143,44
a088700_e703673_ surrender report_2010_10672626.json,88700,Final Surrender,106,0.18867924528301885,20
a088701_c195_2007_2010a_14921142.json,88701,Annual,71,0.7042253521126758,50
a088702_wr_c19_2000_2010a_11970174.json,88702,Annual,461,0.37960954446854633,175
a088703_bin_mer_10_15025786.json,88703,Annual,711,0.3895921237693392,277
a088704_maitland river project annual report 2009-10_15426153.json,88704,Annual,132,0.32575757575757575,43
a088705_appendix12_amc_res_statement_16161251.json,88705,Annual,54,0.2037037037037037,11
a088705_ld_2010annrep[1]_16157513.json,88705,Annual,2693,0.2796138135907907,753
a088706_annual report 2010_report_512_11732874.json,88706,Annual,16,0.5625,9
a088708_e69_2222_2429_2010_f_reportbody_01_16711157.json,88708,Final Surrender,332,0.40361445783132543,134
a088709_wr_e30_326_2010a_11638703.json,88709,Annual,66,0.36363636363636365,24
a088710_gindalbie 2010 annual report_11496028.json,88710,Annual,175,0.4628571428571428,81
a088711_p77_3475_2009a_16434272.json,88711,Annual,73,0.4657534246575342,34
a088712_p77_3682_2009a_16409715.json,88712,Annual,61,0.5081967213114754,31
a088713_p77_3683_2009a_16509626.json,88713,Annual,59,0.5084745762711865,30
a088714_p77_3684_2009a_16615515.json,88714,Annual,61,0.5081967213114753,31
a088715_p77_3691_2009a_16586865.json,88715,Annual,63,0.5079365079365079,32
a088716_p77_3695_2009a_16605599.json,88716,Annual,59,0.5084745762711865,30
a088717_p77_3723_2009a_16705500.json,88717,Annual,69,0.5072463768115942,35
a088718_p77_3724_2009a_16676839.json,88718,Annual,64,0.515625,33
a088718_title page and bibliographic data sheet_16676184.json,88718,Annual,5,0.8,4
a088719_p77_3725_2009a_16775707.json,88719,Annual,63,0.5238095238095237,33
a088719_title page and bibliographic data sheet_16776094.json,88719,Annual,5,0.8,4
a088720_p77_3726_2009a_16738811.json,88720,Annual,63,0.5238095238095237,33
a088720_title page and bibliographic data sheet_16738148.json,88720,Annual,5,0.8,4
a088721_p77_3730_2009a_16851955.json,88721,Annual,81,0.5185185185185185,42
a088721_title page and bibliographic data sheet_16852901.json,88721,Annual,5,0.8,4
a088722_p77_3731_2009a_16997600.json,88722,Annual,79,0.5316455696202531,42
a088723_p77_3732_2009a_17089644.json,88723,Annual,78,0.47435897435897434,37
a088724_p77_3800_2009a_17146658.json,88724,Annual,89,0.5056179775280898,45
a088724_title page and bibliographic data sheet_17146016.json,88724,Annual,5,0.8,4
a088725_0872 corunna downs gravity survey partial surrender edited_11857267.json,88725,Partial Surrender,79,0.08860759493670886,7
a088725_e45_2585_2008ps_11852032.json,88725,Partial Surrender,73,0.3150684931506849,23
a088726_mt_jumbo_annual_report_2010_11349861.json,88726,Annual,77,0.18181818181818182,14
a088727_yindarlgooda_annual_report_2010_11409604.json,88727,Annual,62,0.2903225806451613,18
a088728_edjudina_e31_848_annual_report_2010_11321565.json,88728,Annual,84,0.22619047619047616,19
a088729_ii_2010a_16741768.json,88729,Annual,248,0.3749999999999998,93
a088730_hillview csiro dmr-3818_11114132.json,88730,Annual,240,0.575,138
a088730_hp title page and doir bibliographic data sheet 2010_11112882.json,88730,Annual,13,0.46153846153846156,6
a088730_hp_ann_tech_2010_11037422.json,88730,Annual,151,0.5165562913907283,78
a088731_el52-1964i mt padbury_report_2010_full_10877628.json,88731,Annual,150,0.18666666666666665,28
a088732_c99 1995 2010_10555155.json,88732,Annual,177,0.44632768361581937,79
a088733_e52_2125_2010_a_01_reportbody_16353911.json,88733,Annual,38,0.18421052631578946,7
a088734_li_ar_2010_c40_2009_verification report_18026449.json,88734,Annual,12,0.3333333333333333,4
a088734_li_c40_2009_ann_report_2010_18029416.json,88734,Annual,85,0.1411764705882353,12
a088735_jubuk_e70_3536_2010a_15170869.json,88735,Annual,466,0.43562231759656667,203
a088735_jubuk_e70_3536_2010a_verification report_15171507.json,88735,Annual,16,0.875,14
a088737_c166-2001_ashmore_2009-2010 annual technical report_13021162.json,88737,Annual,139,0.17985611510791366,25
a088738_cr_2010a_14381906.json,88738,Annual,103,0.5048543689320387,52
a088739_artemis - yandal mag & radiometric compilation may 2010_11998942.json,88739,Annual,156,0.6153846153846149,96
a088739_yandal - 2010 annual report_11998140.json,88739,Annual,79,0.5316455696202531,42
a088740_feysville_2010_annual_12834779.json,88740,Annual,712,0.6797752808988742,484
a088741_surrender report_e53_1159_12594869.json,88741,Final Surrender,51,0.1568627450980392,8
a088742_parker dome c261_2008 car 2010_final_12903631.json,88742,Annual,88,0.5340909090909088,47
a088744_wa_13367_viking group4_12695368.json,88744,Annual,77,0.27272727272727276,21
a088745_wa_13364_viking group1_12645865.json,88745,Annual,79,0.17721518987341772,14
a088746_wa_13365_viking group2_12528261.json,88746,Annual,90,0.25555555555555554,23
a088747_wa_13366_viking group3_11998004.json,88747,Annual,85,0.21176470588235294,18
a088748_wk_m37_1216_ann_report_2010_11932311.json,88748,Annual,73,0.2191780821917808,16
a088749_vmc_e59_1504_2010a_14420144.json,88749,Annual,86,0.3372093023255814,29
a088750_c01_2010_2010a_14421369.json,88750,Annual,117,0.4529914529914531,53
a088751_p 77 3937 north ironcap 2010_12127322.json,88751,Annual,49,0.18367346938775508,9
a088752_p 77 3938 north ironcap 2010_12669246.json,88752,Annual,49,0.18367346938775508,9
a088753_c63_2000_2010a_11746371.json,88753,Annual,235,0.540425531914894,127
a088754_atr_p24_4090_2010_12621266.json,88754,Annual,27,0.7777777777777778,21
a088754_vr_p24_4090_2010_12621728.json,88754,Annual,4,0.75,3
a088755_e53-1094 final mer_11897531.json,88755,Final Surrender,21,0.8095238095238094,17
a088756_c173_2009_2010a_11418188.json,88756,Annual,200,0.5400000000000003,108
a088756_west_kundip_vtem_report_11403486.json,88756,Annual,112,0.3214285714285714,36
a088757_e20_559a_2010_11380606.json,88757,Annual,206,0.3883495145631067,80
a088758_c160_2007_2010_verification_12202147.json,88758,Annual,12,0.8333333333333333,10
a088758_c160_2007_bibliographicdatasheet_2010_12202382.json,88758,Annual,10,0.8999999999999999,9
a088758_c160_2007a_2010_12202721.json,88758,Annual,294,0.503401360544218,148
a088758_weldrangecentral_reportonreconnaissancemapping (crl00055055)_12213529.json,88758,Annual,84,0.5238095238095237,44
a088759_c180_2006_2010a_11125324.json,88759,Annual,206,0.6310679611650484,130
a088760_2010123109023141_11011802.json,88760,Annual,43,0.4186046511627908,18
a088762_e69_1486 final surr report dec 2010_14500407.json,88762,Final Surrender,72,0.20833333333333331,15
a088762_petrology troy creek_14662839.json,88762,Final Surrender,49,0.326530612244898,16
a088763_e69_1729 4th year partial surr report dec 10_17826339.json,88763,Partial Surrender,65,0.2153846153846154,14
a088764_p69_40 to 44 final surr report dec 2010_17720153.json,88764,Final Surrender,61,0.29508196721311475,18
a088765_empire troy creek annual report 2010_17746027.json,88765,Annual,60,0.39999999999999997,24
a088767_c180-2007_2010_17680819.json,88767,Annual,51,0.5294117647058824,27
a088769_c189_1993_2010_rpt_16963476.json,88769,Annual,170,0.7588235294117649,129
a088770_10-100-go-ann-0025_0_annual_report_c303_1995_m2840_3[1]_15022241.json,88770,Annual,136,0.375,51
a088770_mtgibson_eh_annual2010[1]_11542996.json,88770,Annual,266,0.4849624060150372,129
a088771_mundong well e081787 surrender report 2010_14628463.json,88771,Final Surrender,59,0.23728813559322035,14
a088772_mundong well e081690 surrender report 2010_14573813.json,88772,Final Surrender,59,0.23728813559322035,14
a088775_e57-685 surrender report 2010_16482832.json,88775,Final Surrender,70,0.4142857142857143,29
a088777_lake deborah annual report 2010 complete_15215860.json,88777,Annual,76,0.23684210526315788,18
a088778_mk_2010_a_  e39_1196_15077649.json,88778,Annual,125,0.46400000000000013,58
a088778_mk_a_2010_verification_e39_1196_15078366.json,88778,Annual,25,0.64,16
a088779_e08_1453_2010a_14886340.json,88779,Annual,56,0.3928571428571428,22
a088780_ar_yuleriver_2010_14827725.json,88780,Annual,164,0.40853658536585374,67
a088781_pardoo telyagel_ar2010_15219302.json,88781,Annual,71,0.38028169014084506,27
a088784_ar2010_12513504.json,88784,Annual,76,0.5789473684210525,44
a088785_p21-643 final surrender 10_12790851.json,88785,Final Surrender,68,0.2058823529411765,14
a088786_e15-4869 final surrender 10_16524714.json,88786,Final Surrender,35,0.4,14
a088787_e15-4871 final surrender 10_18092062.json,88787,Final Surrender,38,0.44736842105263164,17
a088788_e15-4873 final surrender 10_11467644.json,88788,Final Surrender,38,0.44736842105263164,17
a088789_e15-4872 final surrender 10_11292882.json,88789,Final Surrender,38,0.44736842105263164,17
a088790_e15-4870 final surrender 10_11246856.json,88790,Final Surrender,35,0.4,14
a088791_e21-122 partial surrender 10_12157205.json,88791,Partial Surrender,68,0.2058823529411765,14
a088792_appendix1_aag_encom_u_targets_12051579.json,88792,Final Surrender,70,0.6571428571428573,46
a088792_p37-6939 final surrender 10_12052161.json,88792,Final Surrender,66,0.3636363636363637,24
